DiseaseID	GeneID  AssociatedGenes	RelatedGenes	ConceptID	DiseaseName	SourceName	DiseaseMIM	LastUpdated	a	LastModified	Category
MONDO:0017180			C5190512	10q22.3q23.3 microduplication syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017181			C0752150	Hypnic headache	MONDO				16 Feb 2016	Finding
MONDO:0017182	HNF4A		C3888018	Familial hyperinsulinism	MONDO		Feb 16 2016			
MONDO:0017183			C4303082	Hyperinsulinism due to UCP2 deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017184			C4274080	Autosomal dominant hyperinsulinism due to SUR1 deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017185			C4274081	Autosomal dominant hyperinsulinism due to Kir6.2 deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017186			CN229082	Diazoxide-resistant hyperinsulinism	MONDO				17 Apr 2020	Disease
MONDO:0017187			C5191059	Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017188			C5191060	Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017189			C4274082	Adult-onset non-insulinoma persistent hyperinsulinemic hypoglycemia	MONDO				22 Jan 2021	Disease
MONDO:0017190			CN202630	Sporadic pheochromocytoma/secreting paraganglioma	MONDO				17 Apr 2020	Disease
MONDO:0017191			CN274480	Sporadic pheochromocytoma	MONDO				17 Apr 2020	Disease
MONDO:0017192			CN273693	Sporadic secreting paraganglioma	MONDO				17 Apr 2020	Disease
MONDO:0017193			CN202633	Symptomatic form of Coffin-Lowry syndrome in female carriers	MONDO				17 Apr 2020	Disease
MONDO:0017195			C0432253	Bruck syndrome	MONDO				22 Jan 2021	Disease
MONDO:0017196			C4302824	Osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017197			C2931096	Osteopathia striata-pigmentary dermopathy-white forelock syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017198			C0029454	Osteopetrosis	MONDO				16 Feb 2016	Finding
MONDO:0017199			C4274786	Osteoporosis-macrocephaly-blindness-joint hyperlaxity syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017200			C2931462	Polycystic ovaries-urethral sphincter dysfunction syndrome	MONDO				22 Jan 2021	Disease
MONDO:0017201			C0546878	Spasmus nutans	MONDO				16 Feb 2016	Finding
MONDO:0017202			C0154773	Acute endophthalmitis	MONDO				04 Jun 2020	Infectious disease
MONDO:0017203			C0154774	Chronic endophthalmitis	MONDO				04 Jun 2020	Infectious disease
MONDO:0017204			CN202676	Toxic maculopathy due to antimalarial drugs	MONDO				17 Apr 2020	Disease
MONDO:0017205			CN202677	Primary oculocerebral lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017207			CN294043	Primary organ-specific lymphoma	MONDO				22 Jan 2021	Disease
MONDO:0017209			CN266542	Infectious posterior uveitis	MONDO				04 Jun 2020	Infectious disease
MONDO:0017210			C0154911	Infectious anterior uveitis	MONDO				04 Jun 2020	Infectious disease
MONDO:0017211			C5230354	Infectious panuveitis	MONDO				04 Jun 2020	Infectious disease
MONDO:0017212			CN229089	Paraneoplastic uveitis	MONDO				17 Apr 2020	Disease
MONDO:0017213			C4749582	Postorgasmic illness syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017214			C0342720	Vitamin B12-responsive methylmalonic acidemia	MONDO				17 Apr 2020	Disease
MONDO:0017215			C0006666	Calciphylaxis	MONDO				16 Feb 2016	Disease
MONDO:0017216			C4274083	Calciphylaxis cutis	MONDO				17 Apr 2020	Disease
MONDO:0017217			C4749793	Visceral calciphylaxis	MONDO				17 Apr 2020	Disease
MONDO:0017218			CN202699	Septopreoptic holoprosencephaly	MONDO				17 Apr 2020	Disease
MONDO:0017219			C5393309	Microform holoprosencephaly	MONDO				22 Jan 2021	Disease
MONDO:0017220			CN202702	Laryngotracheoesophageal cleft type 0	MONDO				17 Apr 2020	Disease
MONDO:0017221			CN202703	Pelizaeus-Merzbacher disease, connatal form	MONDO				17 Apr 2020	Disease
MONDO:0017222			C0751916	Pelizaeus-Merzbacher disease, classic form	MONDO				17 Apr 2020	Disease
MONDO:0017223			C0751917	Pelizaeus-Merzbacher disease, transitional form	MONDO				17 Apr 2020	Disease
MONDO:0017224			CN202706	Pelizaeus-Merzbacher disease in female carriers	MONDO				17 Apr 2020	Disease
MONDO:0017225			CN202707	Null syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017227			C4302243	Autoimmune pancreatitis type 1	MONDO				17 Apr 2020	Disease
MONDO:0017228			CN202713	Autoimmune pancreatitis type 2	MONDO				17 Apr 2020	Disease
MONDO:0017229			C4749581	Distal monosomy 12p	MONDO				17 Apr 2020	Disease
MONDO:0017230			CN202719	Autosomal semi-dominant severe lipodystrophic laminopathy	MONDO				17 Apr 2020	Disease
MONDO:0017231			C5191004	Erythropoietic uroporphyria associated with myeloid malignancy	MONDO				17 Apr 2020	Disease
MONDO:0017232			CN294044	Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome	MONDO				22 Jan 2021	Disease
MONDO:0017233			C4303482	Familial Alzheimer-like prion disease	MONDO				04 Jun 2020	Infectious disease
MONDO:0017234		HLA-DQB1	CN043607	Inherited prion disease	MONDO		19 Apr 2022			
MONDO:0017235			C4749579	Familial omphalocele syndrome with facial dysmorphism	MONDO				17 Apr 2020	Disease
MONDO:0017236			C0221239	Rapidly progressive glomerulonephritis	MONDO				17 Apr 2020	Disease
MONDO:0017237			C5190690	Hereditary sensorimotor neuropathy with hyperelastic skin	MONDO				17 Apr 2020	Disease
MONDO:0017238			C5190689	Hemoglobinopathy Toms River	MONDO				17 Apr 2020	Disease
MONDO:0017239			CN202743	Familial progressive hyper- and hypopigmentation	MONDO				17 Apr 2020	Disease
MONDO:0017240			CN202748	Acrodysostosis with multiple hormone resistance	MONDO				17 Apr 2020	Disease
MONDO:0017241			C4755264	AP4-related intellectual disability and spastic paraplegia	MONDO				06 Apr 2021	Disease
MONDO:0017242			C4305323	Cutaneous collagenous vasculopathy	MONDO				17 Apr 2020	Disease
MONDO:0017243			C5546764	Bullous diffuse cutaneous mastocytosis	MONDO				17 Apr 2020	Disease
MONDO:0017244			CN202761	Pseudoxanthomatous diffuse cutaneous mastocytosis	MONDO				17 Apr 2020	Disease
MONDO:0017245			CN202763	Intralobar congenital pulmonary sequestration	MONDO				17 Apr 2020	Disease
MONDO:0017246			CN202764	Extralobar congenital pulmonary sequestration	MONDO				17 Apr 2020	Disease
MONDO:0017247			CN202765	Communicating congenital bronchopulmonary-foregut malformation	MONDO				17 Apr 2020	Disease
MONDO:0017248			C5437764	Congenital pulmonary airway malformation type 0	MONDO				17 Apr 2020	Disease
MONDO:0017249			C5437763	Congenital pulmonary airway malformation type 1	MONDO				17 Apr 2020	Disease
MONDO:0017250			C5437761	Congenital pulmonary airway malformation type 2	MONDO				17 Apr 2020	Disease
MONDO:0017251			C5437762	Congenital pulmonary airway malformation type 3	MONDO				17 Apr 2020	Disease
MONDO:0017252			C5437760	Congenital pulmonary airway malformation type 4	MONDO				17 Apr 2020	Disease
MONDO:0017255			C0030343	Panuveitis	MONDO				16 Feb 2016	Disease
MONDO:0017256			C0339315	Idiopathic anterior uveitis	MONDO				17 Apr 2020	Disease
MONDO:0017257			C4751435	Idiopathic posterior uveitis	MONDO				17 Apr 2020	Disease
MONDO:0017258			C4707884	Idiopathic panuveitis	MONDO				17 Apr 2020	Disease
MONDO:0017259			CN202777	Systemic diseases with anterior uveitis	MONDO				17 Apr 2020	Disease
MONDO:0017260			CN202778	Systemic diseases with posterior uveitis	MONDO				17 Apr 2020	Disease
MONDO:0017261			CN202779	Systemic diseases with panuveitis	MONDO				17 Apr 2020	Disease
MONDO:0017262			CN227102	Inherited non-syndromic ichthyosis	MONDO				17 Apr 2020	Disease
MONDO:0017263			CN227103	Inherited ichthyosis syndromic form	MONDO				17 Apr 2020	Disease
MONDO:0017264			C4274085	Syndromic recessive X-linked ichthyosis	MONDO				17 Apr 2020	Disease
MONDO:0017265			CN279279	Autosomal recessive congenital ichthyosis	MONDO				27 Aug 2019	Disease
MONDO:0017266			C4511307	Keratinopathic ichthyosis	MONDO				17 Apr 2020	Disease
MONDO:0017267			C1855789	Self-healing collodion baby	MONDO				16 Feb 2016	Disease
MONDO:0017268			C4305324	Acral self-healing collodion baby	MONDO				17 Apr 2020	Disease
MONDO:0017269			CN294085	X-linked ichthyosis syndrome	MONDO				22 Jan 2021	Disease
MONDO:0017270			CN202791	Autosomal ichthyosis syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017271			CN202792	Autosomal ichthyosis syndrome with prominent hair abnormalities	MONDO				17 Apr 2020	Disease
MONDO:0017272			CN202793	Autosomal ichthyosis syndrome with prominent neurologics signs	MONDO				17 Apr 2020	Disease
MONDO:0017273			CN202794	Autosomal ichthyosis syndrome with fatal disease course	MONDO				17 Apr 2020	Disease
MONDO:0017274			CN202795	Autosomal ichthyosis syndrome with other associated signs	MONDO				17 Apr 2020	Disease
MONDO:0017275			C2931617	Spastic paraplegia-facial-cutaneous lesions syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017276	MAPT		C0338451	Frontotemporal dementia	MONDO	600274.0	Feb 16 2016			
MONDO:0017277			CN227105	Partial deletion of chromosome 12	MONDO				17 Apr 2020	Disease
MONDO:0017278			C0085409	Autoimmune polyendocrinopathy	MONDO				17 Apr 2020	Disease
MONDO:0017279			C4275179	Young-onset Parkinson disease	MONDO				08 Apr 2018	Disease
MONDO:0017280			CN281806	Demodicidosis	MONDO				16 Feb 2016	Infectious disease
MONDO:0017281			CN202834	Renal caliceal diverticuli-deafness syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017282			C0152069	Alveolar echinococcosis	MONDO				01 Jan 2022	Infectious disease
MONDO:0017283			C5190804	Facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to 10p11.21p12.31 microdeletion	MONDO				17 Apr 2020	Disease
MONDO:0017284			C5190686	Xp22.13p22.2 duplication syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017285			C1868854	Penoscrotal transposition	MONDO				01 Sep 2021	Disease
MONDO:0017286			C3854394	Tempi syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017287			C3203653	IgG4-related disease	MONDO				17 Apr 2020	Disease
MONDO:0017288	DICER1		C3839822	DICER1 syndrome	MONDO	601200.0	Apr 19 2022			
MONDO:0017289			CN202863	Fetal lung interstitial tumor	MONDO				17 Apr 2020	Disease
MONDO:0017290			CN296401	Familial intrahepatic cholestasis	MONDO				19 Apr 2021	Disease
MONDO:0017291			C3544214	Reversible cerebral vasoconstriction syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017292			CN202865	Well-differentiated fetal adenocarcinoma of the lung	MONDO				17 Apr 2020	Disease
MONDO:0017294			CN294086	Glycerol kinase deficiency, infantile form	MONDO				22 Jan 2021	Disease
MONDO:0017295			CN294087	Glycerol kinase deficiency, juvenile form	MONDO				22 Jan 2021	Disease
MONDO:0017296			CN294088	Glycerol kinase deficiency, adult form	MONDO				22 Jan 2021	Disease
MONDO:0017297			C3854437	Chronic lymphocytic inflammation with pontine perivascular enhancement responsive to steroids	MONDO				07 Jun 2021	Disease
MONDO:0017298			C0730298	Acute zonal occult outer retinopathy	MONDO				16 Feb 2016	Disease
MONDO:0017299			C5191002	Acute annular outer retinopathy	MONDO				17 Apr 2020	Disease
MONDO:0017300			C0685699	Congenital pericardium anomaly	MONDO				17 Apr 2020	Disease
MONDO:0017301			CN227108	Pericardial and diaphragmatic defect	MONDO				17 Apr 2020	Disease
MONDO:0017302			CN227109	Qualitative or quantitative defects of troponin	MONDO				17 Apr 2020	Disease
MONDO:0017303			CN227110	Qualitative or quantitative defects of tropomyosin	MONDO				17 Apr 2020	Disease
MONDO:0017304			C0078917	Ocular albinism	MONDO				16 Feb 2016	Finding
MONDO:0017305			CN227111	Syndromic oculocutaneous albinism	MONDO				17 Apr 2020	Disease
MONDO:0017306			C0268461	Disorder of phenylalanine metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017307			C0268482	Disorder of tyrosine metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017309			C4016054	Neonatal Marfan syndrome	MONDO				19 Apr 2022	Disease
MONDO:0017310			CN227112	Marfan and Marfan-related disorder	MONDO				17 Apr 2020	Disease
MONDO:0017311			CN202889	Rare disease with thoracic aortic aneurysm and aortic dissection	MONDO				17 Apr 2020	Disease
MONDO:0017312		CLPP	C0685838	Perrault syndrome	MONDO		06 Apr 2018			
MONDO:0017313			CN227114	Disorder of folate metabolism and transport	MONDO				17 Apr 2020	Disease
MONDO:0017315			C2930950	Short stature-webbed neck-heart disease syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017317			C2931658	Phakomatosis pigmentokeratotica	MONDO				17 Apr 2020	Disease
MONDO:0017319		EPB41	C0013902	Hereditary elliptocytosis	MONDO		16 Feb 2016			
MONDO:0017321			C2931483	Pili torti-onychodysplasia syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017322			CN202954	Disorders of vitamin D metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017323			C4302195	Hypocalcemic rickets	MONDO				17 Apr 2020	Disease
MONDO:0017325			C4749281	Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation	MONDO				17 Apr 2020	Disease
MONDO:0017326			CN266544	Infective dermatitis associated with HTLV-1	MONDO				04 Jun 2020	Infectious disease
MONDO:0017327			C4274424	Primary non-gestational choriocarcinoma of ovary	MONDO				17 Apr 2020	Disease
MONDO:0017328			CN202968	Non-central nervous system-localized embryonal carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0017329		ROBO2	C4706552	Familial vesicoureteral reflux	MONDO		03 May 2021			
MONDO:0017330			CN227116	Malignancy diagnosed during pregnancy	MONDO				17 Apr 2020	Disease
MONDO:0017331			C2931484	Pilotto syndrome	MONDO				16 Feb 2016	Disease
MONDO:0017332			C5191642	Pyoderma gangrenosum-acne-suppurative hidradenitis syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017334			C4518344	12q15q21.1 microdeletion syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017335			C4749373	Microtriplication 11q24.1	MONDO				17 Apr 2020	Disease
MONDO:0017336			CN242288	Fatal infantile hypertrophic cardiomyopathy due to mitochondrial complex I deficiency	MONDO				28 Apr 2017	Finding
MONDO:0017337			C4707238	Inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017338			C3502075	Fatal multiple mitochondrial dysfunctions syndrome	MONDO				19 Apr 2022	Disease
MONDO:0017339			C1838440	Exfoliative ichthyosis	MONDO				19 Apr 2022	Disease
MONDO:0017340			C1367536	Juvenile nasopharyngeal angiofibroma	MONDO				16 Feb 2016	Finding
MONDO:0017341			CN203003	Virus associated tumor	MONDO				17 Apr 2020	Disease
MONDO:0017342			CN203004	Epstein-Barr virus-related tumor	MONDO				17 Apr 2020	Disease
MONDO:0017343			C2363744	Epstein-Barr virus-associated malignant lymphoproliferative disorder	MONDO				17 Apr 2020	Disease
MONDO:0017344			CN261768	Epstein-Barr virus-associated carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0017345			CN203006	Epstein-Barr virus-associated mesenchymal tumor	MONDO				17 Apr 2020	Disease
MONDO:0017346			CN294089	Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly	MONDO				22 Jan 2021	Disease
MONDO:0017347			C3472614	Plasmablastic lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0017348			CN294090	Lymphoepithelial-like carcinoma	MONDO				22 Jan 2021	Disease
MONDO:0017349			C1302808	Myopericytoma	MONDO				17 Apr 2020	Disease
MONDO:0017350			C0041254	Inborn disorder of tryptophan metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017351			C0268552	Inborn disorder of lysine and hydroxylysine metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017352			C0342669	Disorder of glutamine metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017353			C5548200	Neonatal glycine encephalopathy	MONDO				17 Apr 2020	Disease
MONDO:0017354			C5548209	Infantile glycine encephalopathy	MONDO				17 Apr 2020	Disease
MONDO:0017355			CN227118	Inborn disorder of proline metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017356			C0342690	Inborn disorder of ornithine metabolism	MONDO				17 Apr 2020	Disease
MONDO:0017357			CN203020	Transient hyperammonemia of the newborn	MONDO				17 Apr 2020	Disease
MONDO:0017360			C0342718	Vitamin B12-unresponsive methylmalonic acidemia type mut0	MONDO				17 Apr 2020	Disease
MONDO:0017361				Congenital rubella syndrome	MONDO				19 Apr 2022	Disease
MONDO:0017362			C1510479	Neuralgic amyotrophy	MONDO				17 Apr 2020	Disease
MONDO:0017363			C2930941	Idiopathic chronic eosinophilic pneumonia	MONDO				22 Apr 2020	Disease
MONDO:0017364			C0085404	POEMS syndrome	MONDO				16 Feb 2016	Disease
MONDO:0017365			C0406556	Hereditary acrokeratotic poikiloderma, Weary type	MONDO				17 Apr 2020	Disease
MONDO:0017366	MAX		C1708353	Hereditary pheochromocytoma-paraganglioma	MONDO		Apr 19 2022			
MONDO:0017368			CN203041	Systemic disease with skin involvement	MONDO				17 Apr 2020	Disease
MONDO:0017369			CN203042	Autoinflammatory syndrome with immune deficiency	MONDO				17 Apr 2020	Disease
MONDO:0017370			CN203043	Autoinflammatory syndrome with skin involvement	MONDO				17 Apr 2020	Disease
MONDO:0017372			C0343560	Congenital varicella syndrome	MONDO				16 Feb 2016	Infectious disease
MONDO:0017373			CN277397	Poliomyelitis	MONDO				16 Feb 2016	Infectious disease
MONDO:0017375			C4274223	Congenital enterovirus infection	MONDO				04 Jun 2020	Infectious disease
MONDO:0017376			C0085435	Reactive arthritis	MONDO				17 Apr 2020	Disease
MONDO:0017377			C2931655	Preaxial polydactyly-colobomata-intellectual disability syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017379			C4749397	Polyneuropathy-intellectual disability-acromicria-premature menopause syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017380	BMPR1A		C0345893	Juvenile polyposis syndrome	MONDO	174900.0	Jan 22 2021			
MONDO:0017381			CN294092	Congenital herpes simplex virus infection	MONDO				22 Jan 2021	Infectious disease
MONDO:0017382			CN203109	Familial clubfoot due to 5q31 microdeletion	MONDO				17 Apr 2020	Disease
MONDO:0017383			CN203110	Familial clubfoot due to PITX1 point mutation	MONDO				17 Apr 2020	Disease
MONDO:0017384			C0877055	Acute generalized exanthematous pustulosis	MONDO				17 Apr 2020	Disease
MONDO:0017385			C3494976	Malignant migrating partial seizures of infancy	MONDO				21 Jan 2021	Disease
MONDO:0017386			C0334480	Pleomorphic rhabdomyosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0017387			C0205944	Epithelioid sarcoma	MONDO				16 Feb 2016	Disease
MONDO:0017388			CN294093	Celiac trunk compression syndrome	MONDO				22 Jan 2021	Disease
MONDO:0017389			CN203120	Tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria	MONDO				17 Apr 2020	Disease
MONDO:0017390			CN227121	Methylmalonic acidemia without homocystinuria	MONDO				17 Apr 2020	Disease
MONDO:0017391			C4305579	Grayson-Wilbrandt corneal dystrophy	MONDO				17 Apr 2020	Disease
MONDO:0017392			C0339282	Pre-descemet corneal dystrophy	MONDO				17 Apr 2020	Disease
MONDO:0017393			CN203134	Blepharophimosis - intellectual disability syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017394				Ketamine-induced biliary dilatation	MONDO				17 Apr 2020	Disease
MONDO:0017395			C0221242	Fixed pigmented erythema	MONDO				17 Apr 2020	Disease
MONDO:0017396			CN227123	Toxic dermatosis	MONDO				17 Apr 2020	Disease
MONDO:0017397			CN227124	Constitutional dyserythropoietic anemia	MONDO				17 Apr 2020	Disease
MONDO:0017398			C4303860	3MC syndrome	MONDO				19 Apr 2022	Disease
MONDO:0017399			CN203142	Frontotemporal dementia, right temporal atrophy variant	MONDO				17 Apr 2020	Disease
MONDO:0017400	RFX6		C2748662	Hypoplastic pancreas-intestinal atresia-hypoplastic gallbalder syndrome	MONDO	615710.0	Apr 19 2022			
MONDO:0017401			CN203145	Familial isolated arrhythmogenic ventricular dysplasia, left dominant form	MONDO				17 Apr 2020	Disease
MONDO:0017402			CN203146	Familial isolated arrhythmogenic ventricular dysplasia, biventricular form	MONDO				17 Apr 2020	Disease
MONDO:0017403			CN203147	Familial isolated arrhythmogenic ventricular dysplasia, right dominant form	MONDO				17 Apr 2020	Disease
MONDO:0017404			C4751127	Distal Xq28 microduplication syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017405			C4304578	1p21.3 microdeletion syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017406			C4751123	Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017407			CN294094	Deficiency in anterior pituitary function - variable immunodeficiency syndrome	MONDO				22 Jan 2021	Disease
MONDO:0017408			C4053506	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017409			C0349499	Fetal cytomegalovirus syndrome	MONDO				04 Jun 2020	Infectious disease
MONDO:0017410			C4082173	Porencephaly	MONDO				22 Jan 2021	Disease
MONDO:0017411			C4751120	Neonatal inflammatory skin and bowel disease	MONDO				16 Feb 2016	Disease
MONDO:0017412			CN203162	2q31.1 microduplication syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017413			CN278062	Reunion island Larsen syndrome	MONDO				17 Apr 2020	Disease
MONDO:0017415			CN294096	Multiple pterygium syndrome	MONDO				22 Jan 2021	Disease
MONDO:0017417			C2673883	Renal-hepatic-pancreatic dysplasia	MONDO				21 Jan 2020	Disease
MONDO:0017418			C4274352	Chronic intestinal failure	MONDO				17 Apr 2020	Disease
MONDO:0017420			CN227127	Intercalary limb defects	MONDO				17 Apr 2020	Disease
MONDO:0017421				Non-syndromic terminal limb defects	MONDO				17 Apr 2020	Disease
MONDO:0017422				Adactyly of hand	MONDO				17 Apr 2020	Disease
MONDO:0017423				Split hand or/and split foot malformation	MONDO				17 Apr 2020	Disease
MONDO:0017424				Non-syndromic brachydactyly	MONDO				17 Apr 2020	Disease
MONDO:0017427			CN294097	Congenital deformities of limbs	MONDO				22 Jan 2021	Disease
MONDO:0017428			CN227130	Congenital deformities of fingers	MONDO				17 Apr 2020	Disease
MONDO:0017429			CN203179	Joint formation defects	MONDO				17 Apr 2020	Disease
MONDO:0017430			CN227131	Non-syndromic congenital joint dislocations	MONDO				17 Apr 2020	Disease
MONDO:0017431			CN261048	Non-syndromic limb overgrowth	MONDO				17 Apr 2020	Disease
MONDO:0017432			CN203180	Syndrome with limb reduction defects	MONDO				17 Apr 2020	Disease
MONDO:0017433			CN227132	Dysostosis with combined reduction defects of upper and lower limbs	MONDO				17 Apr 2020	Disease
MONDO:0017434			CN203181	Syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy	MONDO				17 Apr 2020	Disease
MONDO:0017435		IRF6	C0265259	Popliteal pterygium syndrome	MONDO		16 Feb 2016			
MONDO:0017436			CN239241	Lethal congenital contracture syndrome	MONDO				21 Dec 2019	Disease
MONDO:0017437			C0265570	Amelia of upper limb	MONDO				17 Apr 2020	Disease
MONDO:0017438			C0265621	Amelia of lower limb	MONDO				17 Apr 2020	Disease
MONDO:0017440			CN227133	Humeral agenesis/hypoplasia	MONDO				17 Apr 2020	Disease
MONDO:0017441			C0265574	Congenital absence of upper arm and forearm with hand present	MONDO				17 Apr 2020	Disease
MONDO:0017442			C0265626	Congenital absence of thigh and lower leg with foot present	MONDO				17 Apr 2020	Disease
MONDO:0017443			C0265575	Congenital absence of both forearm and hand	MONDO				17 Apr 2020	Disease
MONDO:0017444			C0431991	Congenital absence of both lower leg and foot	MONDO				17 Apr 2020	Disease
MONDO:0017447			CN203192	Congenital absence/hypoplasia of thumb	MONDO				17 Apr 2020	Disease
MONDO:0017448				Congenital absence/hypoplasia of fingers excluding thumb	MONDO				17 Apr 2020	Disease
MONDO:0017449			CN306412	Split hand	MONDO				10 Feb 2022	Finding
MONDO:0017450			C0432028	Split foot	MONDO				16 Feb 2016	Finding
MONDO:0017451				Non-syndromic brachydactyly of fingers	MONDO				17 Apr 2020	Disease
MONDO:0017452				Non-syndromic brachydactyly of toes	MONDO				17 Apr 2020	Disease
MONDO:0017453			C4275262	Fetal parvovirus syndrome	MONDO				16 Feb 2016	Infectious disease
MONDO:0017454			CN036044	Triphalangeal thumb-polysyndactyly syndrome	MONDO				19 Apr 2022	Disease
MONDO:0017455			C4706507	Hyperphalangy	MONDO				17 Apr 2020	Disease
MONDO:0017456			C0431903	Central polydactyly of fingers	MONDO				17 Apr 2020	Disease
MONDO:0017457				Preaxial polydactyly of toes	MONDO				17 Apr 2020	Disease
MONDO:0017460			C4706525	Syndactyly type 6	MONDO				17 Apr 2020	Disease
MONDO:0017462			C0265661	Congenital pseudoarthrosis of the tibia	MONDO				17 Apr 2020	Disease
MONDO:0017463			CN203205	Congenital pseudoarthrosis of the femur	MONDO				17 Apr 2020	Disease
MONDO:0017464			CN203206	Congenital pseudoarthrosis of the fibula	MONDO				17 Apr 2020	Disease
MONDO:0017465			CN203207	Congenital pseudoarthrosis of the radius	MONDO				17 Apr 2020	Disease
MONDO:0017466			CN203208	Congenital pseudoarthrosis of the ulna	MONDO				17 Apr 2020	Disease
MONDO:0017467			C4545230	Tibio-fibular synostosis	MONDO				17 Apr 2020	Disease
MONDO:0017468			C0265562	Congenital shoulder dislocation	MONDO				17 Apr 2020	Disease
MONDO:0017469			C0265561	Congenital elbow dislocation	MONDO				17 Apr 2020	Disease
MONDO:0017470			C0265669	Congenital knee dislocation	MONDO				16 Feb 2016	Finding
MONDO:0017471			C0345360	Congenital patella dislocation	MONDO				17 Apr 2020	Disease
MONDO:0017472				Patella aplasia/hypoplasia, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017473				Patella aplasia/hypoplasia, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017474			CN234997	Macrodactyly of fingers	MONDO				16 Feb 2016	Finding
MONDO:0017477			CN261036	Lower limb hypertrophy	MONDO				17 Apr 2020	Disease
MONDO:0017478				Amelia of upper limb, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017479				Amelia of upper limb, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017480				Amelia of lower limb, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017481				Amelia of lower limb, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017482				Humeral agenesis/hypoplasia, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017483				Humeral agenesis/hypoplasia, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017484				Femoral agenesis/hypoplasia, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017485				Femoral agenesis/hypoplasia, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017486				Radial hemimelia, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017487				Radial hemimelia, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017488				Ulnar hemimelia, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017489				Ulnar hemimelia, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017490				Tibial hemimelia, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017491				Tibial hemimelia, bilateral	MONDO				17 Apr 2020	Disease
MONDO:0017492				Fibular hemimelia, unilateral	MONDO				17 Apr 2020	Disease
MONDO:0017493				Fibular hemimelia, bilateral	MONDO				17 Apr 2020	Disease
