diseaseId	name	vocabulary	code	vocabularyName
UMLS:C0231311	Jet Lag Syndrome	ICD10CM	G47.25	Circadian rhythm sleep disorder, jet lag type
UMLS:C0393847	Multifocal motor neuropathy	ICD10CM	G61.82	MMN
UMLS:C0270942	Myasthenic crisis	ICD10CM	G70.01	Myasthenia gravis with (acute) exacerbation
UMLS:C2875313	Severe [Duchenne] muscular dystrophy	ICD10CM	G71.01	Severe [Duchenne] muscular dystrophy
UMLS:C4554215	Duchenne or Becker muscular dystrophy	ICD10CM	G71.01	Severe [Duchenne] muscular dystrophy
UMLS:C0270951	Ocular muscular dystrophy	ICD10CM	G71.09	Ocular muscular dystrophy
UMLS:C1135188	Critical illness myopathy	ICD10CM	G72.81	Myopathy of critical illness
UMLS:C1659098	Complete paraplegia	ICD10CM	G82.21	Paraplegia, complete
UMLS:C1536114	Central pain syndrome	ICD10CM	G89.0	Central pain syndrome
UMLS:C0030201	Pain, Postoperative	ICD10CM	G89.18	Postoperative pain NOS
UMLS:C1719710	Chronic post-thoracotomy pain	ICD10CM	G89.22	Chronic post-thoracotomy pain
UMLS:C0596240	Cancer Pain	ICD10CM	G89.3	Tumor associated pain
UMLS:C1298685	Chronic pain syndrome	ICD10CM	G89.4	Chronic pain syndrome
UMLS:C0393642	Sepsis-Associated Encephalopathy	ICD10CM	G93.41	Metabolic encephalopathy
UMLS:C0006112	Brain Diseases, Metabolic	ICD10CM	G93.41	Metabolic encephalopathy
UMLS:C1504404	Hippocampal sclerosis	ICD10CM	G93.81	Hippocampal sclerosis
UMLS:C2062593	Mesial temporal sclerosis	ICD10CM	G93.81	Hippocampal sclerosis
UMLS:C0006110	Brain Death	ICD10CM	G93.82	Brain death
UMLS:C0018949	Hematomyelia	ICD10CM	G95.19	Hematomyelia
UMLS:C0742803	Conus Medullaris Syndrome	ICD10CM	G95.81	Conus medullaris syndrome
UMLS:C0270800	Autonomic hyperreflexia of bladder	ICD10CM	G95.89	Cord bladder NOS
UMLS:C0152027	Sensory Disorders	ICD10CM	H02.59	Sensory disorders
UMLS:C1274789	Ligneous conjunctivitis	ICD10CM	H10.51	Ligneous conjunctivitis
UMLS:C0271402	Scleral abscess	ICD10CM	H15.09	Scleral abscess
UMLS:C0155096	Corneal ghost vessels	ICD10CM	H16.41	Ghost vessels (corneal)
UMLS:C0155094	Corneal pannus	ICD10CM	H16.42	Pannus (corneal)
UMLS:C2880381	Arcus senilis, bilateral	ICD10CM	H18.413	Arcus senilis, bilateral
UMLS:C0154933	Adhesions of iris	ICD10CM	H21.50	Synechia (iris) NOS
UMLS:C0154934	Peripheral anterior synechiae	ICD10CM	H21.52	Goniosynechiae
UMLS:C0271135	Ectopic pupil	ICD10CM	H21.56	Pupillary abnormalities
UMLS:C1688637	Intraoperative floppy iris syndrome	ICD10CM	H21.81	Intraoperative floppy iris syndrome (IFIS)
UMLS:C0154884	Acute posterior multifocal placoid pigment epitheliopathy	ICD10CM	H30.14	Acute posterior multifocal placoid pigment epitheliopathy
UMLS:C3888461	Dry age-related macular degeneration	ICD10CM	H35.31	Atrophic age-related macular degeneration
UMLS:C0271083	Nonexudative age-related macular degeneration	ICD10CM	H35.31	Atrophic age-related macular degeneration
UMLS:C3264175	Ocular hypertension, bilateral	ICD10CM	H40.053	Ocular hypertension, bilateral
UMLS:C2881086	Panuveitis, bilateral	ICD10CM	H44.113	Panuveitis, bilateral
UMLS:C2881341	Hypermetropia, bilateral	ICD10CM	H52.03	Hypermetropia, bilateral
UMLS:C0155003	Blindness, Transient	ICD10CM	H53.12	Transient visual loss
UMLS:C0155002	Sudden visual loss	ICD10CM	H53.13	Sudden visual loss
UMLS:C0042818	Visual discomfort	ICD10CM	H53.14	Visual discomfort
UMLS:C2242816	Chronic secretory otitis media	ICD10CM	H65.3	Glue ear
UMLS:C0751257	Auditory Processing Disorder, Central	ICD10CM	H93.25	Central auditory processing disorder
UMLS:C0264652	Hypertensive heart failure	ICD10CM	I11.0	Hypertensive heart failure
UMLS:C0745138	Hypertensive urgency	ICD10CM	I16.0	Hypertensive urgency
UMLS:C1561921	Non-ST elevation (NSTEMI) myocardial infarction	ICD10CM	I21.4	Non-ST elevation (NSTEMI) myocardial infarction
UMLS:C1955779	Chronic total occlusion of coronary artery	ICD10CM	I25.82	Chronic total occlusion of coronary artery
UMLS:C3665995	Secondary pulmonary arterial hypertension	ICD10CM	I27.21	Secondary pulmonary arterial hypertension
UMLS:C4509213	Group 3 pulmonary hypertension	ICD10CM	I27.23	Group 3 pulmonary hypertension
UMLS:C2363973	Chronic thromboembolic pulmonary hypertension	ICD10CM	I27.24	Chronic thromboembolic pulmonary hypertension
UMLS:C2882238	Nonrheumatic aortic (valve) stenosis	ICD10CM	I35.0	Nonrheumatic aortic (valve) stenosis
UMLS:C0340425	Hypertrophic cardiomyopathy without obstruction	ICD10CM	I42.2	Nonobstructive hypertrophic cardiomyopathy
UMLS:C2585653	Persistent atrial fibrillation	ICD10CM	I48.1	Persistent atrial fibrillation
UMLS:C0340464	Premature Cardiac Complex	ICD10CM	I49.40	Premature beats NOS
UMLS:C2114320	preterm contractions	ICD10CM	I49.49	Extrasystolic arrhythmias
UMLS:C4509223	Heart failure with reduced ejection fraction [HFrEF]	ICD10CM	I50.2	Heart failure with reduced ejection fraction [HFrEF]
UMLS:C1135194	Chronic systolic heart failure	ICD10CM	I50.22	Chronic systolic (congestive) heart failure
UMLS:C4509226	Heart failure with preserved ejection fraction [HFpEF]	ICD10CM	I50.3	Heart failure with normal ejection fraction
UMLS:C2960127	Heart failure with normal ejection fraction	ICD10CM	I50.3	Heart failure with normal ejection fraction
UMLS:C0685095	Biventricular congestive heart failure	ICD10CM	I50.82	Biventricular heart failure
UMLS:C1868938	End stage cardiac failure	ICD10CM	I50.84	End stage heart failure
UMLS:C4509245	Stage D heart failure	ICD10CM	I50.84	End stage heart failure
UMLS:C0264733	Ventricular dilatation (disorder)	ICD10CM	I51.7	Cardiomegaly
UMLS:C0264732	Cardiac dilatation	ICD10CM	I51.7	Cardiomegaly
UMLS:C1719472	Stress induced cardiomyopathy	ICD10CM	I51.81	Stress induced cardiomyopathy
UMLS:C1410400	Nontraumatic subarachnoid hemorrhage, unspecified	ICD10CM	I60	Nontraumatic subarachnoid hemorrhage
UMLS:C0270786	Binswanger Disease	ICD10CM	I67.3	Binswanger's disease
UMLS:C0265116	Chronic cerebral ischemia	ICD10CM	I67.82	Chronic cerebral ischemia
UMLS:C1142239	Call-Fleming syndrome	ICD10CM	I67.841	Call-Fleming syndrome
UMLS:C0887866	Monckeberg Medial Calcific Sclerosis	ICD10CM	I70.2	Mönckeberg's (medial) sclerosis
UMLS:C0574027	Vertebral artery aneurysm	ICD10CM	I72.6	Aneurysm of vertebral artery
UMLS:C0265000	Ulcer of artery	ICD10CM	I77.2	Rupture of artery
UMLS:C0155761	Hyperplasia of renal artery	ICD10CM	I77.3	Arterial fibromuscular dysplasia
UMLS:C0340649	Dissection of iliac artery	ICD10CM	I77.72	Dissection of iliac artery
UMLS:C0919563	Dissection of renal artery	ICD10CM	I77.73	Dissection of renal artery
UMLS:C0338586	Vertebral Artery Dissection	ICD10CM	I77.74	Dissection of vertebral artery
UMLS:C2921069	Thoracic aortic ectasia	ICD10CM	I77.810	Thoracic aortic ectasia
UMLS:C0340726	Venous embolism	ICD10CM	I82.90	Thrombosis (vein) NOS
UMLS:C0011620	Stasis dermatitis	ICD10CM	I87.2	Stasis dermatitis
UMLS:C0333494	Phlebosclerosis	ICD10CM	I87.8	Phlebosclerosis
UMLS:C0265191	Chronic acquired lymphedema	ICD10CM	I89.0	Lymphangiectasis
UMLS:C2349529	Pneumonia due to methicillin susceptible Staphylococcus aureus	ICD10CM	J15.211	Pneumonia due to Methicillin susceptible Staphylococcus aureus
UMLS:C0008298	Polyp in nasopharynx	ICD10CM	J33.0	Choanal polyp
UMLS:C0155833	Hyperplasia of adenoids	ICD10CM	J35.8	Adenoid vegetations
UMLS:C0865800	asthma with copd	ICD10CM	J44	chronic obstructive asthma
UMLS:C0340044	Acute exacerbation of chronic obstructive airways disease	ICD10CM	J44.1	Chronic obstructive pulmonary disease w (acute) exacerbation Chronic obstructive pulmonary disease with (acute) exacerbation
UMLS:C1960046	Mild persistent asthma	ICD10CM	J45.3	Mild persistent asthma
UMLS:C1960047	Moderate persistent asthma	ICD10CM	J45.4	Moderate persistent asthma
UMLS:C1960048	Severe persistent asthma	ICD10CM	J45.5	Severe persistent asthma
UMLS:C0264478	Sequoiosis	ICD10CM	J67.8	Sequoiosis
UMLS:C3161105	Neuroendocrine cell hyperplasia of infancy	ICD10CM	J84.841	Neuroendocrine cell hyperplasia of infancy
UMLS:C3161106	Pulmonary interstitial glycogenosis	ICD10CM	J84.842	Pulmonary interstitial glycogenosis
UMLS:C0264383	Organized pneumonia	ICD10CM	J84.89	Interstitial pneumonitis
UMLS:C0238132	Bronchopleural Fistula	ICD10CM	J86.0	Bronchopleural fistula
UMLS:C0080032	Pleural Effusion, Malignant	ICD10CM	J91.0	Malignant pleural effusion
UMLS:C0948343	Transfusion-Related Acute Lung Injury	ICD10CM	J95.84	Transfusion-related acute lung injury (TRALI)
UMLS:C0151536	Stenosis of bronchus	ICD10CM	J98.09	Stenosis of bronchus
UMLS:C0264220	Chronic disease of respiratory system	ICD10CM	J98.9	Respiratory disorder, unspecified
UMLS:C0206554	Odontodysplasia	ICD10CM	K00.4	Regional odontodysplasia
UMLS:C0266893	Subgingival dental calculus	ICD10CM	K03.6	Subgingival dental calculus
UMLS:C0399405	Reversible pulpitis	ICD10CM	K04.01	Reversible pulpitis
UMLS:C0399406	Irreversible pulpitis	ICD10CM	K04.02	Irreversible pulpitis
UMLS:C1719494	PERIODONTITIS, LOCALIZED AGGRESSIVE	ICD10CM	K05.21	Periodontal abscess
UMLS:C0031085	Periodontal Abscess	ICD10CM	K05.21	Periodontal abscess
UMLS:C1719495	Aggressive periodontitis, generalized	ICD10CM	K05.22	Aggressive periodontitis, generalized
UMLS:C1719497	Localized chronic periodontitis	ICD10CM	K05.31	Chronic periodontitis, localized
UMLS:C1719498	Generalized chronic periodontitis	ICD10CM	K05.32	Chronic periodontitis, generalized
UMLS:C0014647	Giant Cell Epulis	ICD10CM	K06.8	Giant cell epulis
UMLS:C0341037	Lateral developmental cyst of jaw	ICD10CM	K09.0	Dentigerous cyst
UMLS:C0011428	Dentigerous Cyst	ICD10CM	K09.0	Dentigerous cyst
UMLS:C2887627	Chronic sialoadenitis	ICD10CM	K11.23	Chronic sialoadenitis
UMLS:C0085653	Pyogenic granuloma	ICD10CM	K13.4	Granuloma pyogenicum
UMLS:C0546384	Focal oral mucinosis	ICD10CM	K13.79	Focal oral mucinosis
UMLS:C2586050	Ulcerative esophagitis	ICD10CM	K22.1	Ulcer of esophagus
UMLS:C0267075	Peptic ulcer of esophagus	ICD10CM	K22.1	Ulcer of esophagus
UMLS:C0341117	Esophageal erosions	ICD10CM	K22.1	Ulcer of esophagus
UMLS:C1333324	Barretts esophagus with dysplasia	ICD10CM	K22.71	Barrett's esophagus with dysplasia
UMLS:C1334414	Barretts esophagus with low grade dysplasia	ICD10CM	K22.710	Barrett's esophagus with low grade dysplasia
UMLS:C1334003	Barretts esophagus with high grade dysplasia	ICD10CM	K22.711	Barrett's esophagus with high grade dysplasia
UMLS:C0001075	Achlorhydria	ICD10CM	K31.83	Achlorhydria
UMLS:C0267672	Bilateral inguinal hernia	ICD10CM	K40.20	Bilateral inguinal hernia NOS
UMLS:C0341539	Parastomal hernia	ICD10CM	K43.5	Parastomal hernia NOS
UMLS:C0678202	Regional enteritis	ICD10CM	K50.90	Crohn's disease NOS
UMLS:C2887821	Left sided colitis	ICD10CM	K51.5	Left sided colitis
UMLS:C4268599	Food-protein induced enterocolitis syndrome	ICD10CM	K52.21	Food protein-induced enterocolitis syndrome
UMLS:C0267448	Eosinophilic colitis	ICD10CM	K52.82	Eosinophilic colitis
UMLS:C4268639	Irritable bowel syndrome with constipation	ICD10CM	K58.1	Irritable bowel syndrome with constipation
UMLS:C4268640	Mixed irritable bowel syndrome	ICD10CM	K58.2	Mixed irritable bowel syndrome
UMLS:C0401146	Constipation - functional	ICD10CM	K59.04	Chronic idiopathic constipation
UMLS:C0267509	Chronic idiopathic constipation	ICD10CM	K59.04	Chronic idiopathic constipation
UMLS:C2349568	Anal intraepithelial neoplasia I and II (AIN I and II) (histologically confirmed)	ICD10CM	K62.82	Dysplasia of anus NOS
UMLS:C0347129	Dysplasia of anus	ICD10CM	K62.82	Dysplasia of anus NOS
UMLS:C0275551	Primary bacterial peritonitis	ICD10CM	K65.2	Spontaneous bacterial peritonitis
UMLS:C0025470	Mesenteric Panniculitis	ICD10CM	K65.4	Mesenteric lipodystrophy
UMLS:C0275550	Acute bacterial peritonitis	ICD10CM	K65.9	Peritonitis, unspecified
UMLS:C0267778	Adhesion of intestine	ICD10CM	K66.0	Adhesions (of) intestine
UMLS:C0700636	Focal nodular hyperplasia of liver	ICD10CM	K76.89	Focal nodular hyperplasia of liver
UMLS:C0267919	Primary cholangitis	ICD10CM	K83.09	Cholangitis NOS
UMLS:C0747194	Biliary acute pancreatitis	ICD10CM	K85.1	Gallstone pancreatitis
UMLS:C0521614	Gallstone pancreatitis	ICD10CM	K85.1	Gallstone pancreatitis
UMLS:C0850024	Gluten sensitivity	ICD10CM	K90.41	Gluten sensitivity NOS
UMLS:C0021100	Bullous impetigo	ICD10CM	L01.03	Bullous impetigo
UMLS:C0016867	Furunculosis	ICD10CM	L02.92	Furunculosis NOS
UMLS:C0242301	furuncle	ICD10CM	L02.92	Furunculosis NOS
UMLS:C0263145	Cellulitis of abdominal wall	ICD10CM	L03.311	Cellulitis of abdominal wall
UMLS:C0263224	Flexural atopic dermatitis	ICD10CM	L20.82	Flexural eczema
UMLS:C0033771	Prurigo	ICD10CM	L28.2	Prurigo NOS
UMLS:C0406317	Chronic small plaque psoriasis	ICD10CM	L40.0	Psoriasis vulgaris
UMLS:C0263338	Chronic urticaria	ICD10CM	L50.8	Chronic urticaria
UMLS:C0086809	Pilar cyst	ICD10CM	L72.11	Pilar cyst
UMLS:C0345992	Pilar tumor	ICD10CM	L72.12	Trichilemmal (proliferating) cyst
UMLS:C1456132	Primary focal hyperhidrosis	ICD10CM	L74.51	Primary focal hyperhidrosis
UMLS:C0023321	Lentigo	ICD10CM	L81.4	Lentigo
UMLS:C0376154	Skin callus	ICD10CM	L84	Callus
UMLS:C0162810	Cicatrix, Hypertrophic	ICD10CM	L91.0	Keloid scar
UMLS:C0030327	Panniculitis, Lupus Erythematosus	ICD10CM	L93.2	Lupus erythematosus profundus
UMLS:C0392441	Coup de sabre scleroderma	ICD10CM	L94.1	Linear scleroderma
UMLS:C3890737	Autoinflammatory Syndrome	ICD10CM	M04	Autoinflammatory syndromes
UMLS:C2316212	Cryopyrin-Associated Periodic Syndromes	ICD10CM	M04.2	Muckle-Wells syndrome
UMLS:C4268694	Periodic fever, aphthous stomatitis, pharyngitis, and adenopathy syndrome [PFAPA]	ICD10CM	M04.8	Pyogenic arthritis, pyoderma gangrenosum, and acne syndrome [PAPA]
UMLS:C2748507	INTERLEUKIN 1 RECEPTOR ANTAGONIST DEFICIENCY	ICD10CM	M04.8	Pyogenic arthritis, pyoderma gangrenosum, and acne syndrome [PAPA]
UMLS:C1864997	Majeed syndrome	ICD10CM	M04.8	Pyogenic arthritis, pyoderma gangrenosum, and acne syndrome [PAPA]
UMLS:C2894027	Post traumatic osteoarthritis	ICD10CM	M19.92	Post-traumatic osteoarthritis NOS
UMLS:C2732281	Secondary osteoarthritis	ICD10CM	M19.93	Secondary osteoarthritis NOS
UMLS:C0268108	Chronic gouty arthritis	ICD10CM	M1A	Chronic gout
UMLS:C0158489	Acquired clubfoot	ICD10CM	M21.54	Acquired clubfoot
UMLS:C0019553	Hip Contracture	ICD10CM	M24.55	Contracture, hip
UMLS:C0399523	Class I malocclusion	ICD10CM	M26.211	Malocclusion, Angle's class I
UMLS:C3714535	Malocclusion, Angle class II	ICD10CM	M26.212	Malocclusion, Angle's class II
UMLS:C0266062	Posterior open bite	ICD10CM	M26.221	Posterior open bite
UMLS:C0155943	Arthralgia of temporomandibular joint	ICD10CM	M26.62	Arthralgia of temporomandibular joint
UMLS:C0022361	Jaw Cysts	ICD10CM	M27.40	Cyst of jaw NOS
UMLS:C2895206	Autoimmune disease (systemic) NOS	ICD10CM	M30-M36	autoimmune disease NOS
UMLS:C0262428	Collagen-vascular disease	ICD10CM	M30-M36	autoimmune disease NOS
UMLS:C2895166	Wegener's granulomatosis with renal involvement	ICD10CM	M31.31	Wegener's granulomatosis with renal involvement
UMLS:C0343206	Hypocomplementemic urticarial vasculitis	ICD10CM	M31.8	Hypocomplementemic vasculitis
UMLS:C2364016	Systemic sclerosis [scleroderma]	ICD10CM	M34	Systemic sclerosis [scleroderma]
UMLS:C2895223	Juvenile and adolescent idiopathic scoliosis	ICD10CM	M41.1	Juvenile and adolescent idiopathic scoliosis
UMLS:C1263855	Lumbar radiculopathy	ICD10CM	M54.16	Radiculopathy, lumbar region
UMLS:C0154738	Lumbosacral radiculopathy	ICD10CM	M54.17	Radiculopathy, lumbosacral region
UMLS:C4268741	Age-related sarcopenia	ICD10CM	M62.84	Sarcopenia
UMLS:C0085648	Synovial Cyst	ICD10CM	M71.3	Synovial cyst NOS
UMLS:C0264053	Brodie's abscess	ICD10CM	M86.8	Brodie's abscess
UMLS:C0264097	Calcaneal apophysitis	ICD10CM	M92.8	Calcaneal apophysitis
UMLS:C0156221	Acute glomerulonephritis	ICD10CM	N00	acute glomerulonephritis
UMLS:C2364010	Chronic nephritis	ICD10CM	N03	chronic glomerulonephritis
UMLS:C1398786	chronic glomerular disease	ICD10CM	N03	chronic glomerulonephritis
UMLS:C0152451	Chronic glomerulonephritis	ICD10CM	N03	chronic glomerulonephritis
UMLS:C2902961	Page kidney	ICD10CM	N26.2	Page kidney
UMLS:C2902981	Neurogenic bladder dysfunction	ICD10CM	N31.9	Neurogenic bladder dysfunction NOS
UMLS:C0268855	Hypertrophy of bladder	ICD10CM	N32.89	Bladder hypertrophy
UMLS:C0375553	Continuous leakage of urine	ICD10CM	N39.45	Continuous leakage
UMLS:C0018204	Granulomatous prostatitis	ICD10CM	N41.4	Granulomatous prostatitis
UMLS:C1332353	Atypical Small Acinar Proliferation of the Prostate Gland	ICD10CM	N42.32	Atypical small acinar proliferation of prostate
UMLS:C0042392	Vasitis	ICD10CM	N49.1	Vasitis
UMLS:C0238419	Fournier Gangrene	ICD10CM	N49.3	Fournier gangrene
UMLS:C3647902	Vasculogenic erectile dysfunction	ICD10CM	N52.0	Vasculogenic erectile dysfunction
UMLS:C0149741	nipple discharge	ICD10CM	N64.52	Nipple discharge
UMLS:C0034215	Pyometra	ICD10CM	N71	pyometra
UMLS:C0404445	Acquired atrophy of ovary	ICD10CM	N83.31	Acquired atrophy of ovary
UMLS:C0269192	Cervical atypism	ICD10CM	N87.9	Cervical dysplasia NOS
UMLS:C0020624	Hypomenorrhea	ICD10CM	N91.5	Hypomenorrhea NOS
UMLS:C0745411	irregular bleeding	ICD10CM	N92.6	Irregular menstruation, unspecified
UMLS:C0423747	Deep pain on intercourse	ICD10CM	N94.12	Deep dyspareunia
UMLS:C0269084	Vulvar Vestibulitis	ICD10CM	N94.810	Vulvar vestibulitis
UMLS:C0917730	Female sterility	ICD10CM	N97	Female infertility
UMLS:C0271614	Residual ovary syndrome	ICD10CM	N99.83	Residual ovary syndrome
UMLS:C0000822	Abortion, Tubal	ICD10CM	O00.1	Tubal abortion
UMLS:C0269285	Cervical pregnancy	ICD10CM	O00.8	Cervical pregnancy
UMLS:C0341934	Transient hypertension of pregnancy	ICD10CM	O13	transient hypertension of pregnancy
UMLS:C0032059	Placentitis (disorder)	ICD10CM	O41.14	Placentitis
UMLS:C1395512	Placental dysfunction	ICD10CM	O43.89	Placental dysfunction
UMLS:C0022876	Premature Obstetric Labor	ICD10CM	O60	Preterm labor
UMLS:C0156847	Anaemia, postpartum	ICD10CM	O90.81	Postpartum anemia NOS
UMLS:C0006287	Bronchopulmonary Dysplasia	ICD10CM	P27.8	Ventilator lung in newborn
UMLS:C0158962	Hemolytic disease of fetus OR newborn due to RhD isoimmunization	ICD10CM	P55.0	Rh isoimmunization of newborn
UMLS:C0158995	Congenital anemia	ICD10CM	P61.4	Congenital anemia NOS
UMLS:C0270224	Tetany, Neonatal	ICD10CM	P71.3	Neonatal tetany NOS
UMLS:C2712360	Severe hypoxic ischemic encephalopathy	ICD10CM	P91.63	Severe hypoxic ischemic encephalopathy [HIE]
UMLS:C0235820	Neonatal encephalopathy	ICD10CM	P91.81	Neonatal encephalopathy
UMLS:C1260438	Delayed separation of umbilical cord	ICD10CM	P96.82	Delayed separation of umbilical cord
UMLS:C0344479	Spinal Cord Myelodysplasia	ICD10CM	Q06.1	Myelodysplasia of spinal cord
UMLS:C0555206	Chiari malformation type II	ICD10CM	Q07.0	Arnold-Chiari syndrome
UMLS:C0266572	Congenital anomaly of eyelid	ICD10CM	Q10.3	Congenital malformation of eyelid NOS
UMLS:C0265892	Hypoplasia of aorta	ICD10CM	Q25.42	Hypoplasia of aorta
UMLS:C0241790	Congenital pulmonary arteriovenous malformation	ICD10CM	Q25.72	Congenital pulmonary arteriovenous malformation
UMLS:C0158662	Congenital anomaly of tongue	ICD10CM	Q38.3	Hypoplasia of tongue
UMLS:C0266260	Accessory hepatic duct	ICD10CM	Q44.5	Accessory hepatic duct
UMLS:C0266266	Congenital absence of pancreas	ICD10CM	Q45.0	Congenital absence of pancreas
UMLS:C0266384	Congenital absence of uterus	ICD10CM	Q51.0	Congenital absence of uterus
UMLS:C3264562	Buried penis	ICD10CM	Q55.64	Buried penis
UMLS:C0266337	Congenital obstruction of bladder neck	ICD10CM	Q64.31	Congenital bladder neck obstruction
UMLS:C0559260	Congenital scoliosis	ICD10CM	Q67.5	Congenital scoliosis NOS
UMLS:C0152235	Congenital genu recurvatum	ICD10CM	Q68.2	Congenital genu recurvatum
UMLS:C2910315	Split foot, bilateral	ICD10CM	Q72.73	Split foot, bilateral
UMLS:C0265673	Congenital kyphosis	ICD10CM	Q76.41	Congenital kyphosis
UMLS:C0240444	Pachyonychia	ICD10CM	Q84.5	Pachyonychia
UMLS:C0266692	Craniopagus	ICD10CM	Q89.4	Craniopagus
UMLS:C0000772	Multiple congenital anomalies	ICD10CM	Q89.7	Multiple congenital anomalies NOS
UMLS:C2910353	Trisomy 18 and Trisomy 13	ICD10CM	Q91	Trisomy 18 and Trisomy 13
UMLS:C1297882	Partial Trisomy	ICD10CM	Q92.2	Partial trisomy
UMLS:C0232190	Vagal autonomic bradycardia	ICD10CM	R00.1	Sinus bradycardia
UMLS:C0748355	Acute respiratory distress	ICD10CM	R06.03	Acute respiratory distress
UMLS:C0425481	Sighing respiration	ICD10CM	R06.89	Sighing
UMLS:C0476287	Breath-holding spell	ICD10CM	R06.89	Sighing
UMLS:C0008033	Pleuritic pain	ICD10CM	R07.81	Pleurodynia NOS
UMLS:C0235299	Right upper quadrant pain	ICD10CM	R10.11	Right upper quadrant pain
UMLS:C0232495	Lower abdominal pain	ICD10CM	R10.30	Lower abdominal pain, unspecified
UMLS:C0694551	Right lower quadrant pain	ICD10CM	R10.31	Right lower quadrant pain
UMLS:C0238551	Left lower quadrant pain	ICD10CM	R10.32	Left lower quadrant pain
UMLS:C0232498	Abdominal tenderness	ICD10CM	R10.81	Abdominal tenderness NOS
UMLS:C0266836	Infantile Colic	ICD10CM	R10.83	Colic NOS
UMLS:C1291077	Abdominal bloating	ICD10CM	R14.0	Bloating
UMLS:C0220656	Malignant ascites	ICD10CM	R18.0	Malignant ascites
UMLS:C0031144	Chronic peritoneal effusion (disorder)	ICD10CM	R18.8	Ascites NOS
UMLS:C0016579	Formication	ICD10CM	R20.2	Formication
UMLS:C0701824	Staggering gait	ICD10CM	R26.0	Staggering gait
UMLS:C2830327	Tendency to fall	ICD10CM	R29.6	Falling
UMLS:C0241705	Difficulty passing urine	ICD10CM	R30.0	Dysuria
UMLS:C0554309	Prerenal uremia syndrome	ICD10CM	R39.2	Prerenal uremia
UMLS:C4269195	Chronic bladder pain	ICD10CM	R39.82	Chronic bladder pain
UMLS:C0242670	Persistent Vegetative State	ICD10CM	R40.3	Persistent vegetative state
UMLS:C0751421	Hemispatial Neglect	ICD10CM	R41.4	Hemispatial neglect
UMLS:C0236848	Age-related cognitive decline	ICD10CM	R41.81	Age-related cognitive decline
UMLS:C0856054	Mental status changes	ICD10CM	R41.82	Change in mental status NOS
UMLS:C2921138	Visuospatial deficit	ICD10CM	R41.842	Visuospatial deficit
UMLS:C0234507	Anosognosia	ICD10CM	R41.89	Anosognosia
UMLS:C0220870	Lightheadedness	ICD10CM	R42	Vertigo NOS
UMLS:C0564567	Impulsive character (finding)	ICD10CM	R45.87	Impulsiveness
UMLS:C0518179	Change in voice (finding)	ICD10CM	R49.9	Change in voice NOS
UMLS:C0312422	Blackout - symptom	ICD10CM	R55	Syncope and collapse
UMLS:C2921125	Post traumatic seizures	ICD10CM	R56.1	Post traumatic seizures
UMLS:C0234972	Convulsive disorder	ICD10CM	R56.9	Convulsion disorder
UMLS:C0751494	Convulsive Seizures	ICD10CM	R56.9	Convulsion disorder
UMLS:C0019080	Hemorrhage	ICD10CM	R58	Hemorrhage NOS
UMLS:C3887638	Failure to thrive in infant	ICD10CM	R62.51	Failure to gain weight
UMLS:C0043046	Wasting Syndrome	ICD10CM	R64	Cachexia
UMLS:C1719672	Severe Sepsis	ICD10CM	R65.2	Severe sepsis
UMLS:C0263538	Clubbing of nail	ICD10CM	R68.3	Clubbing of fingers
UMLS:C0239233	Early satiety	ICD10CM	R68.81	Early satiety
UMLS:C3161220	Tuberculin (skin test) positive	ICD10CM	R76.11	Tuberculin (skin test) positive
UMLS:C0543800	Idiopathic hypercalciuria	ICD10CM	R82.994	Hypercalciuria
UMLS:C0541896	Spermatozoa abnormal	ICD10CM	R86	abnormal spermatozoa
UMLS:C0273115	Lung Injury	ICD10CM	S27.30	Unspecified injury of lung
UMLS:C0160390	Injury of liver	ICD10CM	S36.11	Injury of liver
UMLS:C0038187	Starvation	ICD10CM	T73.0	Starvation
UMLS:C0036830	Serum Sickness	ICD10CM	T80.6	Serum sickness
UMLS:C0038940	Surgical Wound Dehiscence	ICD10CM	T81.31	Dehiscence of operation wound NOS
UMLS:C0041755	Adverse reaction to drug	ICD10CM	T88.7	Drug hypersensitivity NOS
UMLS:C0000921	Accidental Falls	ICD10CM	W19	Accidental fall NOS
UMLS:C0019699	HIV Seropositivity	ICD10CM	Z21	HIV positive NOS
UMLS:C0037316	Sleep Deprivation	ICD10CM	Z72.820	Sleep deprivation
UMLS:C0016479	Food Poisoning	ICD9CM	005.9	Food poisoning, unspecified
UMLS:C0152545	Primary tuberculosis	ICD9CM	010	Primary tuberculous infection
UMLS:C0014736	Erysipelothrix infection	ICD9CM	027.1	Erysipelothrix infection
UMLS:C0489980	Disseminated due to other mycobacteria	ICD9CM	031.2	DMAC bacteremia
UMLS:C0276088	Escherichia coli septicemia	ICD9CM	038.42	Septicemia due to escherichia coli [E. coli]
UMLS:C1456246	Bacteroides fragilis infection in conditions classified elsewhere and of unspecified site	ICD9CM	041.82	Bacteroides fragilis
UMLS:C0374997	Helicobacter pylori (H. pylori) infection in conditions classified elsewhere and of unspecified site	ICD9CM	041.86	Helicobacter pylori [H. pylori]
UMLS:C0153014	Non-arthropod borne lymphocytic choriomeningitis	ICD9CM	049.0	Lymphocytic choriomening
UMLS:C0019385	Herpetic meningoencephalitis	ICD9CM	054.3	Herpetic meningoencephalitis
