DrugName	CID	InchiKey
[(2R)-2-heptadecanoyloxy-3-nonadecanoyloxypropyl] 22-methyltricosanoate	131777601	CEOMWJMBEOUZAX-AKAJXFOGSA-N
[(2R)-2-heptadecanoyloxy-3-octadecanoyloxypropyl] 18-methylnonadecanoate	131772145	LSYDDHDDRRHHBC-KZRJWCEASA-N
[(2R)-2-heptadecanoyloxy-3-octadecanoyloxypropyl] 19-methylicosanoate	131774917	JYMIYOPSSMPMPB-LXXIDKMWSA-N
[(2R)-2-heptadecanoyloxy-3-octadecanoyloxypropyl] 20-methylhenicosanoate	131775663	MRCMGNUYEMVJQC-ODEQYEIHSA-N
[(2R)-2-heptadecanoyloxy-3-octadecanoyloxypropyl] 22-methyltricosanoate	131776747	NQXITNVRHJUOKP-OBEXFZABSA-N
[(2R)-2-heptadecanoyloxy-3-octadecanoyloxypropyl] docosanoate	131776197	MQEFVQAJGMFDAO-ODEQYEIHSA-N
[(2R)-2-heptadecanoyloxy-3-octadecanoyloxypropyl] henicosanoate	131774499	FHSVMCKUQUUZIA-LXXIDKMWSA-N
[(2R)-2-heptadecanoyloxy-3-octadecanoyloxypropyl] icosanoate	131771260	MHLAKWVAFCIVHT-KZRJWCEASA-N
[(2R)-2-heptadecanoyloxy-3-octanoyloxypropyl] 18-methylnonadecanoate	131771295	CDLZCHQXAHZIOZ-WBVITSLISA-N
[(2R)-2-heptadecanoyloxy-3-octanoyloxypropyl] 19-methylicosanoate	131772955	ZWLXIUWASRYKHK-YACUFSJGSA-N
[(2R)-2-heptadecanoyloxy-3-octanoyloxypropyl] 20-methylhenicosanoate	131775909	YIEQMHQRSZGCSD-QZNUWAOFSA-N
[(2R)-2-heptadecanoyloxy-3-octanoyloxypropyl] 22-methyltricosanoate	131777231	COTVFPORACZUIK-ANFMRNGASA-N
[(2R)-2-heptadecanoyloxy-3-octanoyloxypropyl] docosanoate	131775205	IRBYBSTZWILUDL-QZNUWAOFSA-N
[(2R)-2-heptadecanoyloxy-3-octanoyloxypropyl] henicosanoate	131773387	NNRXCHMOEMXNPF-YACUFSJGSA-N
[(2R)-2-heptadecanoyloxy-3-octanoyloxypropyl] icosanoate	131771239	XZMNQKFSSQJFOQ-WBVITSLISA-N
[(2R)-2-heptadecanoyloxy-3-pentadecanoyloxypropyl] 18-methylnonadecanoate	131770554	MKBOUYJATQNEFD-OIVUAWODSA-N
[(2R)-2-heptadecanoyloxy-3-pentadecanoyloxypropyl] 19-methylicosanoate	131773952	FHNKGUCCMPUYPG-IONAWPRUSA-N
[(2R)-2-heptadecanoyloxy-3-pentadecanoyloxypropyl] 20-methylhenicosanoate	131776319	GPQHYFZVGPQPLV-AXAMJWTMSA-N
[(2R)-2-heptadecanoyloxy-3-pentadecanoyloxypropyl] 22-methyltricosanoate	131776839	JONPOTAXNQNJBF-LXXIDKMWSA-N
[(2R)-2-heptadecanoyloxy-3-phosphonooxypropyl] 18-methylicosanoate	131822377	XTWCSTGRVJCKSA-KLMICZSBSA-N
[(2R)-2-heptadecanoyloxy-3-phosphonooxypropyl] 18-methylnonadecanoate	131822492	DLFIYENQRLQLMQ-KXQOOQHDSA-N
[(2R)-2-heptadecanoyloxy-3-phosphonooxypropyl] 19-methylicosanoate	131822522	BKQHZVNWPPFOFQ-LDLOPFEMSA-N
[(2R)-2-heptadecanoyloxy-3-phosphonooxypropyl] 20-methylhenicosanoate	131822552	YDPQEHQRAVFBLF-RRHRGVEJSA-N
[(2R)-2-heptadecanoyloxy-3-phosphonooxypropyl] 22-methyltetracosanoate	131822407	QQXOQDYGFKQTEV-XFCPCMSTSA-N
[(2R)-2-heptadecanoyloxy-3-phosphonooxypropyl] 22-methyltricosanoate	131822582	VDWBIRFWWSNLBY-HUESYALOSA-N
[(2R)-2-heptadecanoyloxy-3-tetradecanoyloxypropyl] 18-methylnonadecanoate	131770639	NDVYMCCFQPOVOY-NLXJDERGSA-N
[(2R)-2-heptadecanoyloxy-3-tetradecanoyloxypropyl] 19-methylicosanoate	131774361	ZPWKFYJWMWTAAX-OIVUAWODSA-N
[(2R)-2-heptadecanoyloxy-3-tetradecanoyloxypropyl] 20-methylhenicosanoate	131775747	DGLUEBDPYUOEEQ-IONAWPRUSA-N
[(2R)-2-heptadecanoyloxy-3-tetradecanoyloxypropyl] 22-methyltricosanoate	131777275	VIWKFWBHCNPMQW-KZRJWCEASA-N
[(2R)-2-heptadecanoyloxy-3-tridecanoyloxypropyl] 18-methylnonadecanoate	131771229	BTCUVMFKROBNMY-VCZQVZGSSA-N
[(2R)-2-heptadecanoyloxy-3-tridecanoyloxypropyl] 19-methylicosanoate	131773390	VBWOSEYONZSSCX-NLXJDERGSA-N
[(2R)-2-heptadecanoyloxy-3-tridecanoyloxypropyl] 20-methylhenicosanoate	131775369	UQUYFFDMJZZJKJ-OIVUAWODSA-N
[(2R)-2-heptadecanoyloxy-3-tridecanoyloxypropyl] 22-methyltricosanoate	131777106	FNQKTGORAVIZIY-AXAMJWTMSA-N
[(2R)-2-hexadecanoyloxy-3-(18-methylnonadecanoyloxy)propyl] 19-methylicosanoate	131771840	YWTSYJQRGGNIQZ-ODEQYEIHSA-N
[(2R)-2-hexadecanoyloxy-3-(18-methylnonadecanoyloxy)propyl] 20-methylhenicosanoate	131771967	QYKXNHCLVNCAGZ-QPUWJJAWSA-N
[(2R)-2-hexadecanoyloxy-3-(18-methylnonadecanoyloxy)propyl] 22-methyltetracosanoate	131770847	ADRSGEONVIXNPW-MBLVYYNZSA-N
[(2R)-2-hexadecanoyloxy-3-(18-methylnonadecanoyloxy)propyl] 22-methyltricosanoate	131771591	FGNOGNFKCVKFJQ-AKAJXFOGSA-N
[(2R)-2-hexadecanoyloxy-3-(18-methylnonadecanoyloxy)propyl] docosanoate	131770515	LUWWEEVJNUHWNI-QPUWJJAWSA-N
[(2R)-2-hexadecanoyloxy-3-(18-methylnonadecanoyloxy)propyl] henicosanoate	131772013	FRQMIZDALDAVFP-ODEQYEIHSA-N
[(2R)-2-hexadecanoyloxy-3-(18-methylnonadecanoyloxy)propyl] icosanoate	131771375	CMRSQPRANCYMNM-LXXIDKMWSA-N
[(2R)-2-hexadecanoyloxy-3-(19-methylicosanoyloxy)propyl] docosanoate	131773608	WYKBQAIVWZHWBC-OBEXFZABSA-N
[(2R)-2-hexadecanoyloxy-3-(19-methylicosanoyloxy)propyl] henicosanoate	131772330	YXNQXGGSYBURBY-QPUWJJAWSA-N
[(2R)-2-hexadecanoyloxy-3-(20-methylhenicosanoyloxy)propyl] docosanoate	131775441	MPZGPMIMAJTDDD-AKAJXFOGSA-N
[(2R)-2-hexadecanoyloxy-3-[[(2R)-3-[[(2R)-3-hexadecanoyloxy-2-[(Z)-hexadec-9-enoyl]oxypropoxy]-hydroxyphosphoryl]oxy-2-hydroxypropoxy]-hydroxyphosphoryl]oxypropyl] (Z)-octadec-9-enoate	131766982	USUANQIWHZVEBY-HBCSRKARSA-N
[(2R)-2-hexadecanoyloxy-3-[[(2S)-3-[[(2R)-2-hexadecanoyloxy-3-[(Z)-hexadec-9-enoyl]oxypropoxy]-hydroxyphosphoryl]oxy-2-hydroxypropoxy]-hydroxyphosphoryl]oxypropyl] (Z)-octadec-9-enoate	131767725	ADHQHAOGSRECGL-SVWJEUSQSA-N
[(2R)-2-hexadecanoyloxy-3-[[(2S)-3-[[(2R)-2-hexadecanoyloxy-3-[(Z)-hexadec-9-enoyl]oxypropoxy]-hydroxyphosphoryl]oxy-2-hydroxypropoxy]-hydroxyphosphoryl]oxypropyl] hexadecanoate	131766863	SCLPNFCKOSYSEE-PFMFFKBSSA-N
[(2R)-2-hexadecanoyloxy-3-[[3-[[(2R)-2-hexadecanoyloxy-3-[(Z)-octadec-11-enoyl]oxypropoxy]-hydroxyphosphoryl]oxy-2-hydroxypropoxy]-hydroxyphosphoryl]oxypropyl] (Z)-octadec-11-enoate	131768150	LMHNWJGZCQIFNE-KGVAMPRLSA-N
[(2R)-2-hexadecanoyloxy-3-[[3-[[(2R)-3-hexadecanoyloxy-2-[(Z)-octadec-11-enoyl]oxypropoxy]-hydroxyphosphoryl]oxy-2-hydroxypropoxy]-hydroxyphosphoryl]oxypropyl] (Z)-octadec-9-enoate	131767027	QPZFDQQMQAQERO-VFNZAEPZSA-N
[(2R)-2-hexadecanoyloxy-3-icosanoyloxypropyl] 19-methylicosanoate	131771442	CBIFLJSSWDRXBH-ODEQYEIHSA-N
[(2R)-2-hexadecanoyloxy-3-icosanoyloxypropyl] 22-methyltricosanoate	131770627	OYHSIVKMNARBNS-AKAJXFOGSA-N
[(2R)-2-hexadecanoyloxy-3-nonadecanoyloxypropyl] 18-methylnonadecanoate	131771632	GEWGMXYLXISYEX-KZRJWCEASA-N
[(2R)-2-hexadecanoyloxy-3-nonadecanoyloxypropyl] 22-methyltricosanoate	131777081	VVJLPJMMGOJYDC-OBEXFZABSA-N
[(2R)-2-hexadecanoyloxy-3-octadecanoyloxypropyl] 18-methylnonadecanoate	131771485	AXCKUDCVSWDGPD-AXAMJWTMSA-N
[(2R)-2-hexadecanoyloxy-3-octadecanoyloxypropyl] 19-methylicosanoate	131772246	CPJVMZXPPSEVKL-KZRJWCEASA-N
[(2R)-2-hexadecanoyloxy-3-octadecanoyloxypropyl] 20-methylhenicosanoate	131775083	LWDBBSHDEKZMJH-LXXIDKMWSA-N
[(2R)-2-hexadecanoyloxy-3-octadecanoyloxypropyl] 22-methyltricosanoate	131777893	XTIFEZCFWJRBCA-QPUWJJAWSA-N
[(2R)-2-hexadecanoyloxy-3-octadecanoyloxypropyl] docosanoate	131776230	BCUTVUFLSAJHPN-LXXIDKMWSA-N
[(2R)-2-hexadecanoyloxy-3-octadecanoyloxypropyl] henicosanoate	131772564	VEBGQSJEVPJITE-KZRJWCEASA-N
[(2R)-2-hexadecanoyloxy-3-octadecanoyloxypropyl] icosanoate	131770733	IANFDHQXCCFEQH-AXAMJWTMSA-N
[(2R)-2-hexadecanoyloxy-3-octanoyloxypropyl] 18-methylnonadecanoate	131771081	QRRGPXCYFVAJJQ-USYZEHPZSA-N
[(2R)-2-hexadecanoyloxy-3-octanoyloxypropyl] 19-methylicosanoate	131773602	KZQVMVCCUBCFOU-WBVITSLISA-N
[(2R)-2-hexadecanoyloxy-3-octanoyloxypropyl] 20-methylhenicosanoate	131776308	ODYHGOBLYPYDSX-YACUFSJGSA-N
[(2R)-2-hexadecanoyloxy-3-octanoyloxypropyl] 22-methyltricosanoate	131776748	ATOPEMCXRQBFED-QSCHNALKSA-N
[(2R)-2-hexadecanoyloxy-3-octanoyloxypropyl] docosanoate	131775632	YOYVMTGEDFGFCX-YACUFSJGSA-N
[(2R)-2-hexadecanoyloxy-3-octanoyloxypropyl] henicosanoate	131773385	KXWXNQQRVPYKKW-WBVITSLISA-N
[(2R)-2-hexadecanoyloxy-3-octanoyloxypropyl] icosanoate	131771062	CYHZNSAFVPASTG-USYZEHPZSA-N
[(2R)-2-hexadecanoyloxy-3-pentadecanoyloxypropyl] 18-methylnonadecanoate	131770711	HNVHCDXKNDDJTN-NLXJDERGSA-N
[(2R)-2-hexadecanoyloxy-3-pentadecanoyloxypropyl] 19-methylicosanoate	131773355	JPBPYDQYKDNROO-OIVUAWODSA-N
[(2R)-2-hexadecanoyloxy-3-pentadecanoyloxypropyl] 20-methylhenicosanoate	131775281	DHMYDSRYKVSNDY-IONAWPRUSA-N
[(2R)-2-hexadecanoyloxy-3-pentadecanoyloxypropyl] 22-methyltricosanoate	131776780	BWUIEEWPBWJHOT-KZRJWCEASA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] (Z)-docos-13-enoate	131822069	FVDUFPBXHVGSEB-WUOYJZDRSA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] (Z)-octadec-11-enoate	131821907	MVJLJVFGNPWDHA-JUOLSMOWSA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] (Z)-tetracos-15-enoate	131822196	WTMYWFINTFNUCB-AFASEBMKSA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] 18-methylicosanoate	131822376	NYHBWJLNUVFREG-YWIOZPJLSA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] 18-methylnonadecanoate	131822491	TXJKFGFULZLYRW-DIPNUNPCSA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] 19-methylicosanoate	131822521	LSOBNKCXNMIPKE-KXQOOQHDSA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] 20-methylhenicosanoate	131822551	YYBUMSVINQUNHF-LDLOPFEMSA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] 22-methyltetracosanoate	131822406	CHUVVJYVEQMOAS-FBUHDGFBSA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] 22-methyltricosanoate	131822581	DBAAGWDQMRPYHM-VQJSHJPSSA-N
[(2R)-2-hexadecanoyloxy-3-phosphonooxypropyl] tetracosanoate	131822169	QVFYOIAYKXLYPA-VQJSHJPSSA-N
[(2R)-2-hexadecanoyloxy-3-tetradecanoyloxypropyl] 18-methylnonadecanoate	131771319	VSCZQBIYTYSFAO-VCZQVZGSSA-N
[(2R)-2-hexadecanoyloxy-3-tetradecanoyloxypropyl] 19-methylicosanoate	131772479	PJONGVDPXKBGOA-NLXJDERGSA-N
[(2R)-2-hexadecanoyloxy-3-tetradecanoyloxypropyl] 20-methylhenicosanoate	131775355	GYDIPHQZUNNWLD-OIVUAWODSA-N
[(2R)-2-hexadecanoyloxy-3-tetradecanoyloxypropyl] 22-methyltricosanoate	131777120	XZIAQYBARDUAOS-AXAMJWTMSA-N
[(2R)-2-hexadecanoyloxy-3-tridecanoyloxypropyl] 18-methylnonadecanoate	131771455	LCHCVUMIEMMGLO-ANFMRNGASA-N
[(2R)-2-hexadecanoyloxy-3-tridecanoyloxypropyl] 19-methylicosanoate	131773566	ZJFQKFSFIYWIEI-VCZQVZGSSA-N
[(2R)-2-hexadecanoyloxy-3-tridecanoyloxypropyl] 20-methylhenicosanoate	131775670	RGDXBCLGKWPCHP-NLXJDERGSA-N
[(2R)-2-hexadecanoyloxy-3-tridecanoyloxypropyl] 22-methyltricosanoate	131777587	MJMWADSKNRBNIX-IONAWPRUSA-N
[(2R)-2-icosanoyloxy-3-(17-methyloctadecanoyloxy)propyl] 18-methylicosanoate	131770676	GFYFIZUCTSGVGA-UNMIHGIISA-N
[(2R)-2-icosanoyloxy-3-(17-methyloctadecanoyloxy)propyl] 19-methylicosanoate	131771458	ISMVTNGSQGXETI-AKAJXFOGSA-N
[(2R)-2-icosanoyloxy-3-(17-methyloctadecanoyloxy)propyl] 20-methylhenicosanoate	131771520	PUMAWZLBKLWVDP-QRXDBQBNSA-N
[(2R)-2-icosanoyloxy-3-(17-methyloctadecanoyloxy)propyl] 22-methyltetracosanoate	131771367	KOCDDMPIEQDNMZ-HQDQCBGUSA-N
[(2R)-2-icosanoyloxy-3-(17-methyloctadecanoyloxy)propyl] 22-methyltricosanoate	131772142	ZYEOPRXTLNYHGM-AFLCPGBUSA-N
[(2R)-2-icosanoyloxy-3-(17-methyloctadecanoyloxy)propyl] docosanoate	131771481	BQZCZPMBUYXQAB-QRXDBQBNSA-N
[(2R)-2-icosanoyloxy-3-(17-methyloctadecanoyloxy)propyl] henicosanoate	131772113	YCOUCTREGCIGDG-AKAJXFOGSA-N
[(2R)-2-icosanoyloxy-3-(17-methyloctadecanoyloxy)propyl] icosanoate	131770789	UEFRBODRQJZOKO-OBEXFZABSA-N
[(2R)-2-icosanoyloxy-3-(18-methylnonadecanoyloxy)propyl] 19-methylicosanoate	131773086	LBAPWSIJBPGWGC-QRXDBQBNSA-N
[(2R)-2-icosanoyloxy-3-(18-methylnonadecanoyloxy)propyl] 20-methylhenicosanoate	131773848	GGVRFNMNQXBCRA-YEASRJMDSA-N
[(2R)-2-icosanoyloxy-3-(18-methylnonadecanoyloxy)propyl] 22-methyltricosanoate	131772805	QRAQIDJRUGTZCS-YBWOAVOSSA-N
[(2R)-2-icosanoyloxy-3-(18-methylnonadecanoyloxy)propyl] docosanoate	131772634	CDRDUCZUUCCGIN-YEASRJMDSA-N
[(2R)-2-icosanoyloxy-3-(18-methylnonadecanoyloxy)propyl] henicosanoate	131772635	WXWFKCOVVPIMHY-QRXDBQBNSA-N
[(2R)-2-icosanoyloxy-3-(18-methylnonadecanoyloxy)propyl] icosanoate	131773256	HNCRBUYJDLWIMN-AKAJXFOGSA-N
[(2R)-2-icosanoyloxy-3-(19-methylicosanoyloxy)propyl] henicosanoate	131774170	ZYKOTEUKXVGEHD-YEASRJMDSA-N
[(2R)-2-icosanoyloxy-3-nonadecanoyloxypropyl] 19-methylicosanoate	131770489	KABHUIQJABCMKN-AKAJXFOGSA-N
[(2R)-2-icosanoyloxy-3-nonadecanoyloxypropyl] 20-methylhenicosanoate	131770971	DGDBCYICVABZFL-QRXDBQBNSA-N
[(2R)-2-icosanoyloxy-3-nonadecanoyloxypropyl] 22-methyltricosanoate	131771175	HPDIYMNWXHPOQJ-AFLCPGBUSA-N
[(2R)-2-icosanoyloxy-3-octadecanoyloxypropyl] 19-methylicosanoate	131774418	OCTLSOASHUNTHJ-OBEXFZABSA-N
[(2R)-2-icosanoyloxy-3-octadecanoyloxypropyl] 20-methylhenicosanoate	131775839	JHEYDQCHQCJBMA-AKAJXFOGSA-N
[(2R)-2-icosanoyloxy-3-octadecanoyloxypropyl] 22-methyltricosanoate	131777772	KEFRSNIDABJWQU-YEASRJMDSA-N
[(2R)-2-icosanoyloxy-3-octanoyloxypropyl] 19-methylicosanoate	131774808	MWMYLZCDAYZMSU-ANFMRNGASA-N
[(2R)-2-icosanoyloxy-3-octanoyloxypropyl] 20-methylhenicosanoate	131775712	MPARDWSIGXDNRZ-VCZQVZGSSA-N
[(2R)-2-icosanoyloxy-3-octanoyloxypropyl] 22-methyltricosanoate	131777329	ZUAHHPMCQVMZNT-OIVUAWODSA-N
[(2R)-2-icosanoyloxy-3-octanoyloxypropyl] docosanoate	131775644	PAEUDWLQCYROTB-VCZQVZGSSA-N
[(2R)-2-icosanoyloxy-3-octanoyloxypropyl] henicosanoate	131773999	DOPPIIHCRKWLCJ-ANFMRNGASA-N
[(2R)-2-icosanoyloxy-3-octanoyloxypropyl] icosanoate	131770919	IMPCGXUFLGDWCM-QSCHNALKSA-N
[(2R)-2-icosanoyloxy-3-pentadecanoyloxypropyl] 19-methylicosanoate	131774453	YMVBBCGNFPLUPG-LXXIDKMWSA-N
[(2R)-2-icosanoyloxy-3-pentadecanoyloxypropyl] 20-methylhenicosanoate	131775471	RHTHKVWQHFZZTG-ODEQYEIHSA-N
[(2R)-2-icosanoyloxy-3-pentadecanoyloxypropyl] 22-methyltricosanoate	131777693	LKPBYOYGAXWDOV-OBEXFZABSA-N
[(2R)-2-icosanoyloxy-3-phosphonooxypropyl] (Z)-docos-13-enoate	131822077	ZKSCFMNXRSLQHD-RPBJOJELSA-N
[(2R)-2-icosanoyloxy-3-phosphonooxypropyl] (Z)-tetracos-15-enoate	131822204	DZMKLQMRCJRURO-XMGJQEBSSA-N
[(2R)-2-icosanoyloxy-3-phosphonooxypropyl] 18-methylicosanoate	131822380	PLKQLSZNFUYHEF-FBUHDGFBSA-N
[(2R)-2-icosanoyloxy-3-phosphonooxypropyl] 19-methylicosanoate	131822525	VOXLBKQIUFQCEF-HUESYALOSA-N
[(2R)-2-icosanoyloxy-3-phosphonooxypropyl] 20-methylhenicosanoate	131822555	IUEBSPBDDOIEKF-VZUYHUTRSA-N
[(2R)-2-icosanoyloxy-3-phosphonooxypropyl] 22-methyltetracosanoate	131822410	YMPOWSSYASZGGN-NTOMMRJQSA-N
[(2R)-2-icosanoyloxy-3-phosphonooxypropyl] 22-methyltricosanoate	131822585	PUEXKSPUXJZGSC-WBVITSLISA-N
[(2R)-2-icosanoyloxy-3-phosphonooxypropyl] tetracosanoate	131822178	NJFJRDXMLLXGFX-WBVITSLISA-N
[(2R)-2-icosanoyloxy-3-tetradecanoyloxypropyl] 19-methylicosanoate	131774578	JPHPVHMEYNCZBK-KZRJWCEASA-N
[(2R)-2-icosanoyloxy-3-tetradecanoyloxypropyl] 20-methylhenicosanoate	131775455	JTMZXLHHZNQXBF-LXXIDKMWSA-N
[(2R)-2-icosanoyloxy-3-tetradecanoyloxypropyl] 22-methyltricosanoate	131777701	LVVLURIDQMCOOY-QPUWJJAWSA-N
[(2R)-2-icosanoyloxy-3-tridecanoyloxypropyl] 19-methylicosanoate	131774805	WRIIKWWZVPXDMG-AXAMJWTMSA-N
[(2R)-2-icosanoyloxy-3-tridecanoyloxypropyl] 20-methylhenicosanoate	131775295	RZCNTEMJSWUYAA-KZRJWCEASA-N
[(2R)-2-icosanoyloxy-3-tridecanoyloxypropyl] 22-methyltricosanoate	131777697	BPCZRXSJZGDVMM-ODEQYEIHSA-N
[(2R)-2-nonadecanoyloxy-3-octadecanoyloxypropyl] 18-methylnonadecanoate	131770693	HYCHLNIAEGSDRD-ODEQYEIHSA-N
[(2R)-2-nonadecanoyloxy-3-octadecanoyloxypropyl] 19-methylicosanoate	131775019	PBSDHZMTMPSVAF-QPUWJJAWSA-N
[(2R)-2-nonadecanoyloxy-3-octadecanoyloxypropyl] 20-methylhenicosanoate	131775951	WJZXQOGJNMJJHK-OBEXFZABSA-N
[(2R)-2-nonadecanoyloxy-3-octadecanoyloxypropyl] 22-methyltricosanoate	131777421	GSGJITPDVMYUOZ-QRXDBQBNSA-N
[(2R)-2-nonadecanoyloxy-3-octanoyloxypropyl] 18-methylnonadecanoate	131770950	BWBOCUWBENOPDN-QZNUWAOFSA-N
[(2R)-2-nonadecanoyloxy-3-octanoyloxypropyl] 19-methylicosanoate	131774298	JIQCJENUICGBHL-QSCHNALKSA-N
[(2R)-2-nonadecanoyloxy-3-octanoyloxypropyl] 20-methylhenicosanoate	131775829	WQCQPNAPBAEULJ-ANFMRNGASA-N
[(2R)-2-nonadecanoyloxy-3-octanoyloxypropyl] 22-methyltricosanoate	131776587	NVKFQIOIWXRRGN-NLXJDERGSA-N
[(2R)-2-nonadecanoyloxy-3-octanoyloxypropyl] docosanoate	131775623	OWXPSFAFWPXEKA-ANFMRNGASA-N
[(2R)-2-nonadecanoyloxy-3-octanoyloxypropyl] henicosanoate	131774354	GIZQMNACRGYQRQ-QSCHNALKSA-N
[(2R)-2-nonadecanoyloxy-3-octanoyloxypropyl] icosanoate	131771771	RHYIVMDQFFDWPD-QZNUWAOFSA-N
[(2R)-2-nonadecanoyloxy-3-pentadecanoyloxypropyl] 18-methylnonadecanoate	131770822	JPCXZKMKICFJOB-AXAMJWTMSA-N
[(2R)-2-nonadecanoyloxy-3-pentadecanoyloxypropyl] 19-methylicosanoate	131774136	JQQLBYQXEJPDIH-KZRJWCEASA-N
[(2R)-2-nonadecanoyloxy-3-pentadecanoyloxypropyl] 20-methylhenicosanoate	131776103	GZTQLUVMSSTJKF-LXXIDKMWSA-N
[(2R)-2-nonadecanoyloxy-3-pentadecanoyloxypropyl] 22-methyltricosanoate	131776673	OTZQOSKMLSMPQJ-QPUWJJAWSA-N
[(2R)-2-nonadecanoyloxy-3-phosphonooxypropyl] 18-methylicosanoate	131822379	LTKJQSIPMLGVBA-PUOOBJKZSA-N
[(2R)-2-nonadecanoyloxy-3-phosphonooxypropyl] 18-methylnonadecanoate	131822494	FWWKYNJNKQMDBP-RRHRGVEJSA-N
[(2R)-2-nonadecanoyloxy-3-phosphonooxypropyl] 19-methylicosanoate	131822524	PFVDYYDNHDAAKE-VQJSHJPSSA-N
[(2R)-2-nonadecanoyloxy-3-phosphonooxypropyl] 20-methylhenicosanoate	131822554	KTEMHTGJIHSCSD-HUESYALOSA-N
[(2R)-2-nonadecanoyloxy-3-phosphonooxypropyl] 22-methyltetracosanoate	131822409	JZUHIBJWMMVZIW-BWSSJUFOSA-N
[(2R)-2-nonadecanoyloxy-3-phosphonooxypropyl] 22-methyltricosanoate	131822584	BNKUXCHKRXBMDF-USYZEHPZSA-N
[(2R)-2-nonadecanoyloxy-3-tetradecanoyloxypropyl] 18-methylnonadecanoate	131771095	IOYRWXZPQYENSX-IONAWPRUSA-N
[(2R)-2-nonadecanoyloxy-3-tetradecanoyloxypropyl] 19-methylicosanoate	131774054	RBEVBBKSTRDGJF-AXAMJWTMSA-N
[(2R)-2-nonadecanoyloxy-3-tetradecanoyloxypropyl] 20-methylhenicosanoate	131776131	LYLWDYXYYQUFBU-KZRJWCEASA-N
[(2R)-2-nonadecanoyloxy-3-tetradecanoyloxypropyl] 22-methyltricosanoate	131777241	RIOYTTBMXFTYSG-ODEQYEIHSA-N
[(2R)-2-nonadecanoyloxy-3-tridecanoyloxypropyl] 18-methylnonadecanoate	131770863	XXAOBPXHRFYASQ-OIVUAWODSA-N
[(2R)-2-nonadecanoyloxy-3-tridecanoyloxypropyl] 19-methylicosanoate	131774449	VKVTWWXWEIPTHW-IONAWPRUSA-N
[(2R)-2-nonadecanoyloxy-3-tridecanoyloxypropyl] 20-methylhenicosanoate	131775135	UYAZYPGRBYDVLJ-AXAMJWTMSA-N
[(2R)-2-nonadecanoyloxy-3-tridecanoyloxypropyl] 22-methyltricosanoate	131776500	ZRUZIAAQICIOSR-LXXIDKMWSA-N
[(2R)-2-octadecanoyloxy-3-octanoyloxypropyl] 18-methylnonadecanoate	131771208	DRHJCHGXAFIELO-YACUFSJGSA-N
[(2R)-2-octadecanoyloxy-3-octanoyloxypropyl] 19-methylicosanoate	131774468	KQGLPNDHZSFGQL-QZNUWAOFSA-N
[(2R)-2-octadecanoyloxy-3-octanoyloxypropyl] 20-methylhenicosanoate	131775559	AEOAEFOCSSSWFS-QSCHNALKSA-N
[(2R)-2-octadecanoyloxy-3-octanoyloxypropyl] 22-methyltricosanoate	131777642	ZUBLZVZKYZPFIX-VCZQVZGSSA-N
[(2R)-2-octadecanoyloxy-3-octanoyloxypropyl] docosanoate	131775652	BIDOABUCYVGDOO-QSCHNALKSA-N
[(2R)-2-octadecanoyloxy-3-octanoyloxypropyl] henicosanoate	131774034	YMKJYHYMUAQBRO-QZNUWAOFSA-N
[(2R)-2-octadecanoyloxy-3-octanoyloxypropyl] icosanoate	131771077	KYVKMDSQWJYPOF-YACUFSJGSA-N
[(2R)-2-octadecanoyloxy-3-pentadecanoyloxypropyl] 18-methylnonadecanoate	131770521	GVHUHBUWLZHDBB-IONAWPRUSA-N
[(2R)-2-octadecanoyloxy-3-pentadecanoyloxypropyl] 19-methylicosanoate	131774092	SNGMVQUNDQCVGH-AXAMJWTMSA-N
[(2R)-2-octadecanoyloxy-3-pentadecanoyloxypropyl] 20-methylhenicosanoate	131775348	YJZJMHZOHJGQRS-KZRJWCEASA-N
[(2R)-2-octadecanoyloxy-3-pentadecanoyloxypropyl] 22-methyltricosanoate	131776638	OPHMRUSDEAGGLN-ODEQYEIHSA-N
[(2R)-2-octadecanoyloxy-3-phosphonooxypropyl] (Z)-docos-13-enoate	131822071	DJOAQLFVTYLJPW-HVLKLTLRSA-N
[(2R)-2-octadecanoyloxy-3-phosphonooxypropyl] (Z)-tetracos-15-enoate	131822198	MLORWABWEWEOOX-RPBJOJELSA-N
[(2R)-2-octadecanoyloxy-3-phosphonooxypropyl] 18-methylicosanoate	131822378	XNLHUTJCUDRNLK-DHPKCYQYSA-N
[(2R)-2-octadecanoyloxy-3-phosphonooxypropyl] 18-methylnonadecanoate	131822493	WIOTWJUZTKWICP-LDLOPFEMSA-N
[(2R)-2-octadecanoyloxy-3-phosphonooxypropyl] 19-methylicosanoate	131822523	HHJGPHZKKNBDPI-RRHRGVEJSA-N
