CID	DrugName	BindingDB	BioGRID	Cancerrxgene	CLUE	CTDbase	DGIdb	DrugBank	DrugCentral	DrugComb	DrugCombDB	DrugPath	DrugRepurposingHub	DsigDB	GtopDB	Hetionet	PDSPKiDB	pharmGKB	RepoDB	SIDER	SMPDB	SWEETLEAD	TTD	Sum	Combinations
54117	Aztreonam	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	15.0	2,4,5,6,7,8,9,10,11,12,13,14,15,18,19
2650	Ceftazidime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,11,12,13,14,15,18,19
9570985	Ceftriaxone	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,12,13,14,15,17,18,19
456255	Cefamandole	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	12.0	1,5,6,7,8,9,11,12,15,18,21,22
5578	Trimethoprim	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	18.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,22
22842006	Aztreonam	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13.0	2,5,6,7,8,10,11,12,13,14,15,18,19
54117	Aztreonam	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	15.0	2,4,5,6,7,8,9,10,11,12,13,14,15,18,19
149096	Levofloxacin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	16.0	1,2,4,5,6,7,8,9,10,12,13,14,15,18,21,22
16726873	Cefepime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,11,12,13,14,15,18,19
30699	Cephapirin	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0	1,5,6,7,8,11,12,15,18,22
5742832	Aztreonam	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	16.0	1,2,5,6,7,8,9,10,11,12,13,14,15,18,19,22
2764	Ciprofloxacin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	18.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21
91713	Ceftazidime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	13.0	2,5,6,7,8,11,12,13,14,15,18,19,22
9777579	(6R,7R)-3-(acetoxymethyl)-7-{[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13.0	1,2,5,6,7,8,11,12,13,14,15,18,19
56842327	Aztreonam	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13.0	2,5,6,7,8,10,11,12,13,14,15,18,19
2655	Ceftizoxime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	10.0	2,5,6,7,8,13,14,15,18,19
456255	Cefamandole	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	12.0	1,5,6,7,8,9,11,12,15,18,21,22
5484131	Ceftazidime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,11,12,13,14,15,18,19
6321411	Suprax	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	1,5,6,7,8,11,12,13,14,15,18,19
47965	Cefadroxil	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	17.0	1,2,4,5,6,7,8,9,11,12,13,14,15,18,19,21,22
91323352	Cefixime	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	11.0	5,6,7,8,11,12,13,14,15,18,19
5481173	Ceftazidime	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	15.0	1,2,5,6,7,8,9,11,12,13,14,15,18,19,21
133687818	Ceftazidime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,11,12,13,14,15,18,19
6335986	Cefpodoxime	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	13.0	1,2,5,6,7,12,13,14,15,18,19,21,22
50194	Ceftizoxime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	10.0	2,5,6,7,8,13,14,15,18,19
5943039	Cefixime	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	11.0	5,6,7,8,11,12,13,14,15,18,19
5459211	Aztreonam	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13.0	2,5,6,7,8,10,11,12,13,14,15,18,19
2650	Ceftazidime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,11,12,13,14,15,18,19
5361848	Ceftizoxime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	11.0	2,5,6,7,8,12,13,14,15,18,19
5491295	Cefepime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,11,12,13,14,15,18,19
19649	Streptomycin	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	15.0	2,5,6,7,8,10,11,12,13,14,15,18,19,20,21
46173365	Ceftriaxone	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,12,13,14,15,17,18,19
441199	Cefoxitin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	14.0	1,2,4,5,6,7,8,11,12,14,15,18,19,21
38103	Cephradine	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	15.0	1,2,5,6,7,8,9,10,12,13,14,15,18,21,22
9570985	Ceftriaxone	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,12,13,14,15,17,18,19
27447	Cephalexin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	18.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,22
6533629	Ceftizoxime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	13.0	2,5,6,7,8,12,13,14,15,18,19,21,22
5578	Trimethoprim	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	18.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,22
44298077	Ceftazidime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,11,12,13,14,15,18,19
43672	Piperacillin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	16.0	1,2,4,5,6,7,8,11,12,13,14,15,18,19,21,22
23679441	Ceftriaxone	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	13.0	2,5,6,7,8,12,13,14,15,17,18,19,21
10695961	Cefotaxime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	14.0	2,5,6,7,8,9,11,12,13,14,15,18,19,21
6604438	Cefixime	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	11.0	5,6,7,8,11,12,13,14,15,18,19
66509024	Ceftazidime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,11,12,13,14,15,18,19
4539	Norfloxacin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	18.0	1,2,4,5,6,7,8,9,10,11,12,13,15,17,18,19,21,22
5479530	Ceftriaxone	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	15.0	1,2,5,6,7,8,12,13,14,15,17,18,19,21,22
90437953	Cefixime	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	11.0	5,6,7,8,11,12,13,14,15,18,19
92329211	Cefixime	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	11.0	5,6,7,8,11,12,13,14,15,18,19
86741379	Aztreonam	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13.0	2,5,6,7,8,10,11,12,13,14,15,18,19
54362	(6R,7R)-7-[[2-(2-amino-4-thiazolyl)-2-(carboxymethoxyimino)-1-oxoethyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13.0	1,4,5,6,7,8,11,12,13,14,15,18,19
5742673	Cefotaxime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	12.0	2,5,6,7,8,11,12,13,14,15,18,19
5329	Sulfamethoxazole	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	18.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,22
5362065	Cefixime	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	15.0	1,5,6,7,8,9,11,12,13,14,15,18,19,21,22
43594	Cefonicid	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	2,5,6,7,8,12,15,18
6249	Ampicillin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	16.0	1,2,4,5,6,7,8,11,12,13,14,15,18,19,21,22
4583	Ofloxacin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,22
2274	Aztreonam	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13.0	2,5,6,7,8,10,11,12,13,14,15,18,19
5379	Gatifloxacin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	17.0	1,2,4,5,6,7,8,9,10,12,13,14,15,18,19,21,22
5479537	Cefepime	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	15.0	1,2,5,6,7,8,11,12,13,14,15,18,19,21,22
54121176	Ceftizoxime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	10.0	2,5,6,7,8,13,14,15,18,19
5466987	Aztreonam	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13.0	2,5,6,7,8,10,11,12,13,14,15,18,19
53025	Cefotetan	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	16.0	1,4,5,6,7,8,9,11,12,13,14,15,18,19,21,22
20824	Carbenicillin	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	10.0	5,6,7,8,12,14,15,18,19,22
5328	Sulfamethizole	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	15.0	1,2,4,5,6,7,8,9,10,11,12,15,18,21,22
5353510	Ceftizoxime	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	10.0	2,5,6,7,8,13,14,15,18,19
1549000	Levocetirizine	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	12.0	1,2,4,5,6,7,8,12,16,18,21,22
3957	Loratadine	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	18.0	1,2,4,5,6,7,8,9,10,12,13,14,15,16,18,19,21,22
3348	Fexofenadine	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	16.0	1,2,4,5,6,7,8,12,13,14,15,16,18,19,21,22
2247	Astemizole	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	17.0	1,2,4,5,6,7,8,9,11,12,13,14,15,16,18,21,22
2678	Cetirizine	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,21,22
124087	Desloratadine	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	17.0	1,2,4,5,6,7,8,9,12,13,14,15,17,18,19,21,22
6852391	Butylscopolammonium Bromide	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0	5,8,9,10,13,18,19
71308561	Nesiritide	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0	2,6,7,8,18,19
36811	Dobutamine	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,22
53395955	Nesiritide	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0	2,6,7,8,18,19
3440	Furosemide	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,22
681	Dopamine	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	20.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22
41781	Torsemide	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,22
4197	Milrinone	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,21,22
3698	Amrinone	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	17.0	1,2,4,5,6,7,8,9,11,12,13,14,15,16,18,21,22
122412733	Nesiritide	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0	2,6,7,8,18,19
16132265	Corticotropin	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0	1,2,6,7,8,16,18,22
31703	Doxorubicin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,22
126941	Methotrexate	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	20.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22
5904	Penicillin g	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	15.0	1,2,4,5,6,7,8,11,12,13,14,15,18,21,22
6249	Ampicillin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	16.0	1,2,4,5,6,7,8,11,12,13,14,15,18,19,21,22
43672	Piperacillin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	16.0	1,2,4,5,6,7,8,11,12,13,14,15,18,19,21,22
11597698	Lisdexamfetamine	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	12.0	2,6,7,8,12,13,14,15,18,19,21,22
5472	Ticlopidine	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22
2216	Apraclonidine	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	14.0	1,2,5,6,7,8,9,12,14,15,16,18,19,22
5388983	Vinblastine sulfate	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1,6,9,10,12,13
13342	Vinblastine	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	19.0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,22
2764	Ciprofloxacin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	18.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21
4539	Norfloxacin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	18.0	1,2,4,5,6,7,8,9,10,11,12,13,15,17,18,19,21,22
247	Betaine	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	11.0	5,7,9,10,12,13,18,19,20,21,22
4583	Ofloxacin	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,22
3397	Flutamide	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	19.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,22
4212	Mitoxantrone	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	19.0	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,22
9854073	TXD 258	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	15.0	5,6,7,8,9,10,12,13,14,15,17,18,19,21,22
9821849	Abiraterone acetate	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	11.0	1,4,5,6,8,9,12,13,14,21,22
657180	LEUPROLIDE ACETATE	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	6,9,12,13,21
6918296	Dutasteride	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	16.0	1,2,5,6,7,8,9,10,12,13,14,15,18,19,21,22
57363	Finasteride	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	18.0	1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,22
16219577	Lidocaine hydrochloride monohydrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12
