DiseaseID	DiseaseName	has_db_xref
HP:0030834	Shoulder pain	UMLS:C0037011|SNOMEDCT_US:45326000|MSH:D020069
HP:0030835	Elbow pain	UMLS:C0239266|SNOMEDCT_US:74323005
HP:0030836	Wrist pain	UMLS:C0221785|SNOMEDCT_US:56608008|SNOMEDCT_US:202482009
HP:0030837	Finger pain	SNOMEDCT_US:18876004|UMLS:C0239589
HP:0030838	Hip pain	UMLS:C0019559|SNOMEDCT_US:49218002
HP:0030839	Knee pain	SNOMEDCT_US:30989003|UMLS:C0231749
HP:0030840	Ankle pain	SNOMEDCT_US:247373008|SNOMEDCT_US:202490009|UMLS:C0238656
HP:0030841	Toe pain	SNOMEDCT_US:285365001|UMLS:C0241416
HP:0030842	Choking episodes	UMLS:C4280747
HP:0030843	Cardiac amyloidosis	UMLS:C0268407|SNOMEDCT_US:16573007
HP:0030844	Undetectable pattern electroretinogram	UMLS:C4280746
HP:0030845	Heliotrope rash of eyelid	UMLS:C4280745
HP:0030846	Abnormality of venous physiology	UMLS:C4280744
HP:0030847	Abnormal jugular venous pressure	UMLS:C0520860|SNOMEDCT_US:62436006
HP:0030848	Elevated jugular venous pressure	SNOMEDCT_US:22447003|UMLS:C0520861
HP:0030849	Hepatojugular reflux	SNOMEDCT_US:72196001|UMLS:C0239949
HP:0030850	Abnormal pulse pressure	UMLS:C0855322
HP:0030851	Low pulse pressure	UMLS:C4280743
HP:0030852	High pulse pressure	UMLS:C0855323
HP:0030853	Heterotaxy	SNOMEDCT_US:24614000|SNOMEDCT_US:14821001|Fyler:190|MSH:D059446|Fyler:0190|UMLS:C0266642
HP:0030854	Scleral staphyloma	SNOMEDCT_US:111534007|UMLS:C0155359
HP:0030855	Anterior staphyloma	UMLS:C0339206|SNOMEDCT_US:231888000
HP:0030856	Posterior staphyloma	UMLS:C0155360|SNOMEDCT_US:87819007
HP:0030857	Eye movement-induced pain	UMLS:C4280742
HP:0030858	Addictive behavior	UMLS:C0085281|SNOMEDCT_US:32709003|MSH:D016739
HP:0030859	Anti-topoisomerase I antibody positivity	UMLS:C4280741
HP:0030860	Abnormal CSF amyloid level	UMLS:C4280740
HP:0030861	Decreased CSF amyloid level	UMLS:C4280739
HP:0030862	Elevated CSF amyloid level	UMLS:C4280738
HP:0030863	Nasal flaring	SNOMEDCT_US:21558008|SNOMEDCT_US:248568003|UMLS:C0277873
HP:0030864	Intercostal retractions	SNOMEDCT_US:6442005|UMLS:C0425470
HP:0030865	Large elbow	UMLS:C4280737
HP:0030866	Large knee	UMLS:C4280736
HP:0030867	Vertical orbital dystopia	SNOMEDCT_US:253243008|UMLS:C0431460
HP:0030868	Monorchism	SNOMEDCT_US:87310001|UMLS:C0266429
HP:0030869	Anorchism	UMLS:C1261504|MSH:C537770|SNOMEDCT_US:371015003
HP:0030870	Abnormality of spinal facet joint	UMLS:C4280735
HP:0030871	Facet joint arthrosis	UMLS:C4280734
HP:0030872	Abnormal cardiac ventricular function	UMLS:C4280733
HP:0030873	Anti-centromere antibody positivity	UMLS:C4280732
HP:0030874	Oxygen desaturation on exertion	UMLS:C4280731
HP:0030875	Abnormality of pulmonary circulation	UMLS:C4280730
HP:0030876	Increased pulmonary capillary wedge pressure	UMLS:C0520850|SNOMEDCT_US:30261008
HP:0030877	Reduced FEV1/FVC ratio	UMLS:C4280729
HP:0030878	Abnormality on pulmonary function testing	UMLS:C4280728
HP:0030879	Interlobular septal thickening	UMLS:C4280727
HP:0030880	Raynaud phenomenon	SNOMEDCT_US:266261006|MSH:D011928|UMLS:C0034735
HP:0030881	Shoulder impingement	UMLS:C1655733
HP:0030882	Coronary artery aneurysm	Fyler:3129|UMLS:C4255100
HP:0030883	Femoroacetabular impingement	MSH:D057925|SNOMEDCT_US:432473000|UMLS:C2936290
HP:0030884	Gastrojejunal tube feeding in infancy	UMLS:C4280681
HP:0030885	Recurrent parasitic infections	UMLS:C4280726
HP:0030886	Abnormal lymphocyte apoptosis	UMLS:C4280725
HP:0030887	Increased lymphocyte apoptosis	UMLS:C4280724
HP:0030888	C3 nephritic factor positivity	
HP:0030889	Congenital shortened small intestine	
HP:0030890	Hyperintensity of cerebral white matter on MRI	
HP:0030891	Periventricular white matter hyperdensities	
HP:0030892	Deep cerebral white matter hyperdensities	
HP:0030893	Abnormal response to short acting pulmonary vasodilator	
HP:0030894	Insufficient response to short acting pulmonary vasodilator	
HP:0030895	Abnormal gastrointestinal motility	
HP:0030896	Abnormal gastrointestinal transit time	
HP:0030897	Decreased intestinal transit time	
HP:0030898	Pruritis on abdomen	
HP:0030899	Pruritis on hand	
HP:0030900	Pruritus on foot	
HP:0030901	Pruritis on breast	
HP:0030902	Palmomental reflex	
HP:0030903	Grasp reflex	
HP:0030904	Glabellar reflex	
HP:0030905	Snout reflex	
HP:0030906	Suck reflex	
HP:0030907	Thunderclap headache	
HP:0030908	Liver kidney microsome type 1 antibody positivity	
HP:0030909	Anti-liver cytosolic antigen type 1 antibody positivity	
HP:0030911	Bifid clitoris	
HP:0030912	Duplicated clitoris	
HP:0030913	Exaggerated rugosity of the labia majora	
HP:0030914	Abnormal peristalsis	
HP:0030915	Cerebellar edema	
HP:0030917	Low APGAR score	
HP:0030918	Low 1-minute APGAR score	
HP:0030919	Low 5-minute APGAR score	
HP:0030920	5-minute APGAR score of 0	
HP:0030921	5-minute APGAR score of 1	
HP:0030922	5-minute APGAR score of 2	
HP:0030923	5-minute APGAR score of 3	
HP:0030924	5-minute APGAR score of 4	
HP:0030925	5-minute APGAR score of 5	
HP:0030926	5-minute APGAR score of 6	
HP:0030927	1-minute APGAR score of 0	
HP:0030928	1-minute APGAR score of 1	
HP:0030929	1-minute APGAR score of 2	
HP:0030930	1-minute APGAR score of 3	
HP:0030931	1-minute APGAR score of 4	
HP:0030932	1-minute APGAR score of 5	
HP:0030933	1-minute APGAR score of 6	
HP:0030934	Oral erythroplakia	
HP:0030935	Abnormality of intestinal smooth muscle morphology	
HP:0030936	Abnormal layering of muscularis propria	
HP:0030937	Fibrotic muscularis propria	
HP:0030938	Enteric intraneuronal nuclear inclusion bodies	
HP:0030939	Palpebral thickening	
HP:0030943	Vulvodynia	
HP:0030946	Conjunctival papillae	
HP:0030947	Conjunctival follicles	
HP:0030948	Elevated gamma-glutamyltransferase level	
HP:0030949	Glomerular deposits	
HP:0030950	Pulmonary venous hypertension	
HP:0030951	Skeletal muscle fibrosis	
HP:0030952	Birdshot choroidal lesions	
HP:0030953	Conjunctival hyperemia	
HP:0030955	Alcoholism	
HP:0030956	Abnormality of cardiovascular system electrophysiology	
HP:0030957	Ventricular septal aneurysm	
HP:0030958	Membranous ventricular septal aneurysm	Fyler:2346
HP:0030959	Muscular ventricular septal aneurysm	
HP:0030960	obsolete Abnormal pupillary morphology	
HP:0030961	Microspherophakia	
HP:0030962	Abnormal morphology of the great vessels	
HP:0030963	obsolete Abnormal aortic morphology	
HP:0030964	Abnormal aortic physiology	
HP:0030965	Aortic stiffness	
HP:0030966	Abnormal pulmonary artery morphology	
HP:0030967	Abnormal pulmonary artery physiology	
HP:0030968	Abnormal pulmonary vein morphology	Fyler:3000
HP:0030969	Abnormal pulmonary vein physiology	
HP:0030970	Abnormal vena cava physiology	
HP:0030971	obsolete Abnormal vena cava morphology	
HP:0030972	Abnormal systemic blood pressure	
HP:0030973	Postexertional malaise	
HP:0030974	Cryptozoospermia	
HP:0030975	Pontine tegmental cap	
HP:0030976	Abnormal factor VIII activity	
HP:0030977	Increased factor VIII activity	
HP:0030978	Decreased CSF/serum albumin ratio	
HP:0030979	Dilatation of large choroidal vessels	
HP:0030980	Reduced brain glutamine level by MRS	
HP:0030981	Abnormal CSF/serum albumin ratio	
HP:0030983	Ovarian thecoma	
HP:0030984	Abnormal serum bile acid concentration	
HP:0030985	Decreased serum bile concentration	
HP:0030986	Biliary epithelial hyperplasia	
HP:0030987	Suppurative cholangitis	
HP:0030988	Granulomatous cholangitis	
HP:0030989	Lymphoid cholangitis	
HP:0030990	Pleomorphic cholangitis	
HP:0030991	Sclerosing cholangitis	
HP:0030992	Abnormal pancreatic duct morphology	
HP:0030993	Duplication of pancreatic duct	
HP:0030994	Pancreas divisum	
HP:0030995	Peritoneal effusion	
HP:0030996	Megaduodenum	
HP:0030997	Atretic vas deferens	
HP:0030998	Cerebrospinal fluid rhinorrhoea	
HP:0030999	Abnormal vestibular saccule morphology	
HP:0031000	Vestibular saccular degeneration	
HP:0031001	Minifascicle formation	
HP:0031002	Neuritis	
HP:0031003	Polyneuritis	
HP:0031004	Hemiareflexia	
HP:0031005	obsolete Hyperalgesia	
HP:0031006	Acroparesthesia	
HP:0031007	Orofacial action-specific dystonia induced by speech	
HP:0031008	Lingual dystonia	
HP:0031009	Ainhum	
HP:0031010	Hyperphalangy of the 3rd finger	
HP:0031011	Fatty streak	
HP:0031012	Thin-cap fibroatheroma	
HP:0031013	Ankylosis	
HP:0031014	Arteria lusoria	
HP:0031015	Intrahepatic portal vein sclerosis	
HP:0031016	Alternating radiolucent and radiodense metaphyseal lines	
HP:0031017	Swiss cheese atrial septal defect	
HP:0031018	Eccrine syringofibroadenoma	
HP:0031019	Pyknotic bone marrow neutrophils	
HP:0031020	Bone marrow hypercellularity	
HP:0031021	Squamous Papilloma	NCIT:C3712
HP:0031022	Oropharyngeal squamous papilloma	NCIT:C6038
HP:0031023	Multiple mucosal neuromas	NCIT:C6559
HP:0031024	Cylindroma	
HP:0031025	Gastric leiomyosarcoma	
HP:0031026	Snail-like ilia	
HP:0031027	Internal notch of the femoral head	
HP:0031028	Lactescent serum	
HP:0031029	Elevated carcinoembryonic antigen level	
HP:0031030	Elevated carcinoma antigen 125 level	
HP:0031031	Abnormal retinol-binding protein level	
HP:0031032	Decreased retinol-binding protein level	
HP:0031033	Impaired urinary acidification	
HP:0031034	Abnormal insulin like growth factor binding protein acid labile subunit level	
HP:0031035	Chronic infection	
HP:0031036	Reduced growth-hormone binding protein level	
HP:0031037	Reduced insulin-like factor 3 level	
HP:0031038	Spermatogenesis maturation arrest	
HP:0031039	Early spermatogenesis maturation arrest	
HP:0031040	Late spermatogenesis maturation arrest	
HP:0031041	Obstruction of the superior vena cava	
HP:0031042	Strawberry tongue	
HP:0031043	Type A4 brachydactyly	
HP:0031044	Type A5 brachydactyly	
HP:0031045	Acral blistering	
HP:0031046	Absent soft palate	
HP:0031047	Paraproteinemia	
HP:0031048	Light-chain paraproteinemia	
HP:0031049	Heavy-chain paraproteinemia	
HP:0031050	Whole-immunoglobulin paraproteinemia	
HP:0031051	Tarsal sclerosis	
HP:0031052	Elevated vascular endothelial growth factor level	
HP:0031053	Coarctation in the transverse aortic arch	
HP:0031054	Long segment coarctation of the aorta	
HP:0031055	Abnormal branching pattern of left aortic arch	
HP:0031056	Fusiform cerebral aneurysm	
HP:0031057	Skin fissure	
HP:0031058	Impairment of activities of daily living	
HP:0031059	Impaired ability to bathe oneself	
HP:0031060	Impaired ability to dress oneself	
HP:0031061	Impaired toileting ability	
HP:0031062	Impaired transferring ability	
HP:0031063	Impaired feeding ability	
HP:0031064	Impaired continence	
HP:0031065	Abnormal ovarian morphology	
HP:0031066	Abnormal ovarian physiology	
HP:0031067	Empty ovarian follicle	
HP:0031068	Increased femoral torsion	
HP:0031069	Abnormal femoral torsion	
HP:0031070	Decreased femoral torsion	
HP:0031071	Abnormal endocrine morphology	
HP:0031072	Abnormal endocrine physiology	
HP:0031073	Abnormal response to endocrine stimulation test	
HP:0031074	Abnormal response to ACTH stimulation test	
HP:0031075	Abnormal response to insulin tolerance test	
HP:0031076	Impaired cortisol response to insulin stimulation test	
HP:0031077	Abnormal response to corticotropin releasing hormone stimulation test	
HP:0031078	Impaired cortisol response to corticotropin releasing hormone stimulation test	
HP:0031079	Impaired growth-hormone response to insulin stimulation test	
HP:0031080	Abnormal response to glucagon stimulation test	
HP:0031081	Impaired cortisol response to glucagon stimulation test	
HP:0031082	Impaired growth-hormone response to glucagon stimulation test	
HP:0031083	Abnormal response to human chorionic gonadotrophin stimulation test	
HP:0031084	Excessive insulin response to glucagon test	
HP:0031085	Decreased prealbumin level	
HP:0031086	Ectopic ovary	
HP:0031087	Absent pubertal growth spurt	
HP:0031088	Vaginal dryness	
HP:0031089	Palatal edema	
HP:0031090	Finger dactylitis	
HP:0031091	Toe dactylitis	
HP:0031092	Spindle-shaped finger	
HP:0031093	Abnormal breast morphology	
HP:0031094	Abnormal breast physiology	
HP:0031095	Abnormal humerus morphology	
HP:0031096	Delayed vertebral ossification	
HP:0031097	Abnormal thyroid-stimulating hormone level	
HP:0031098	Decreased thyroid-stimulating hormone level	
HP:0031099	Abnormal circulating inhibin level	
HP:0031100	Decreased inhibin B level	
HP:0031101	Abnormal circulating antimullerian hormone concentration	
HP:0031102	Increased antimullerian hormone level	
HP:0031103	Decreased antimullerian hormone level	
HP:0031104	Insulin receptor antibody positivity	
HP:0031105	Abnormal uterus morphology	
HP:0031106	T-shaped uterus	
HP:0031107	Decreased fibular diameter	
HP:0031108	Triceps weakness	
HP:0031109	Agalactia	
HP:0031110	Twin-to-twin transfusion	
HP:0031111	Cutaneous hamartoma	
HP:0031117	Purely bicuspid aortic valve	
HP:0031118	Single raphe bicuspid aortic valve	
HP:0031119	Bicuspid aortic valve with right-left cusp fusion	
HP:0031120	Bicuspid aortic valve with right-noncoronary cusp fusion	
HP:0031121	Bicuspid aortic valve with left-noncoronary cusp fusion	
HP:0031122	Two-raphe bicuspid aortic valve	
HP:0031123	Recurrent gastroenteritis	
HP:0031124	Decreased platelet thromboxane A2 receptor	
HP:0031125	Decreased platelet alpha-2A-adrenergic receptor	
HP:0031126	Impaired clot retraction	
HP:0031127	Impaired convulxin-induced platelet aggregation	
HP:0031128	Impaired collagen-related peptide-induced platelet aggregation	
HP:0031129	Impaired phorbol myristate acetate-induced platelet aggregation	
HP:0031130	Impaired calcium ionophore-induced platelet aggregation	
HP:0031131	Abnormal platelet phosphatidylserine exposure	
HP:0031132	Impaired annexin V binding to platelet phosphatidylserine	
HP:0031133	Increased annexin V binding to platelet phosphatidylserine	
HP:0031134	Cor triatrium sinister	
HP:0031135	Triggered by physical trauma	
HP:0031136	Decreased acrosin in sperm head	
HP:0031137	Storage in hepatocytes	
HP:0031138	Abnormal B-type natriuretic peptide level	
HP:0031139	Frog-leg posture	
HP:0031140	Abnormal liver sonography	
HP:0031141	Increased hepatic echogenicity	
HP:0031142	Abnormal hepatic echogenicity	
HP:0031143	Decreased hepatic echogenicity	
HP:0031144	Coarsened hepatic echotexture	
HP:0031145	Starry sky appearance on hepatic sonography	
HP:0031146	Impaired oral bolus formation	
HP:0031150	Vitreomacular adhesion	
HP:0031151	Vitreomacular traction	
HP:0031152	Full-thickness macular hole	
HP:0031153	Membranous vitreous appearance	
HP:0031154	Beaded vitreous appearance	
HP:0031155	Increased Arden ratio of electrooculogram	
HP:0031156	Decreased platelet glycoprotein Ib	
HP:0031157	Carotid cavernous fistula	
HP:0031158	Widened atrophic scar	
HP:0031159	Thinning of Descemet membrane	
HP:0031160	Myelokathexis	
HP:0031161	Reduced brain glutamate level by MRS	
HP:0031162	Impaired oropharyngeal swallow response	
HP:0031163	Low femoral bone density	
HP:0031164	Growth arrest lines	
HP:0031165	Multifocal seizures	
HP:0031166	Eyelid myokymia	
HP:0031167	Triggered by ingestion of potassium-rich food	
HP:0031169	Postterm pregnancy	
HP:0031170	Female fetal virilization	
HP:0031171	Femoral spur	
HP:0031172	Sectoral retinitis pigmentosa	
HP:0031173	Tibial spur	
HP:0031174	Double-layered patella	
HP:0031175	Absent cervical vertebra	
HP:0031176	Absent thoracic vertebra	
HP:0031177	Finger flexor weakness	
HP:0031178	Fixed head retroflexion	
HP:0031179	Nuchal rigidity	
HP:0031180	Erythema migrans	
HP:0031181	Necrolytic migratory erythema	
HP:0031185	Increased circulating NT-proBNP concentration	
HP:0031186	Abnormal circulating deoxycorticosterone level	
HP:0031187	Abnormal circulating pregnenolone concentration	
HP:0031188	Genital edema	
HP:0031189	Wrist drop	
HP:0031190	Superficial dermal perivascular inflammatory infiltrate	
HP:0031191	Deep dermal perivascular inflammatory infiltrate	
HP:0031192	Abnormal morphology of left ventricular trabeculae	
HP:0031193	Abnormal morphology of right ventricular trabeculae	
HP:0031194	Increased density of left ventricular trabeculae	
HP:0031195	Apical hypertrabeculation of the left ventricle	
HP:0031196	Thin myocardium compact layer	
HP:0031197	Cellular urinary casts	
HP:0031198	Renal tubular epithelial cell casts	
HP:0031199	Acellular urinary casts	
HP:0031200	Hyaline casts	
HP:0031201	Granular casts	
HP:0031202	Waxy casts	
HP:0031203	Fatty casts	
HP:0031204	Bacterial cell casts	
HP:0031205	Reduced lysosomal acid lipase activity	
HP:0031206	Striatal T2 hyperintensity	
HP:0031207	Hepatic hemangioma	
HP:0031208	Increased pituitary glycoprotein hormone alpha subunit level	
HP:0031209	Decreased circulating lipoprotein lipase concentration	
HP:0031210	Abnormal circulating hyaluronic acid concentration	
HP:0031211	Elevated cholesterol ester level	
HP:0031212	Abnormal circulating progesterone level	
HP:0031213	Elevated circulating 17-hydroxyprogesterone	
HP:0031214	Decreased circulating dehydroepiandrosterone concentration	
HP:0031215	Decreased circulating dehydroepiandrosterone-sulfate concentration	
HP:0031216	Increased circulating progesterone	
HP:0031217	Hot flashes	
HP:0031218	Inappropriate antidiuretic hormone secretion	
HP:0031219	Reduced radioactive iodine uptake	
HP:0031220	Increased radioactive iodine uptake	
HP:0031221	Abnormal radioactive iodine uptake test result	
HP:0031222	Increased circulating thyroxine-binding globulin level	
HP:0031223	Focal pancreatic islet hyperplasia	
HP:0031224	Diffuse pancreatic islet hyperplasia	
HP:0031225	Intrapulmonary shunt	
HP:0031226	Perinephric fluid collection	
HP:0031227	Nasopharyngeal teratoma	
HP:0031228	Abnormal incisura morphology	
HP:0031229	Increased incisura length	
HP:0031230	Decreased incisura length	
HP:0031231	Narrow incisura width	
HP:0031232	Increased incisura width	
HP:0031233	Horizontal inferior border of scapula	
HP:0031234	Neutrophilic infiltration of the skin	
HP:0031235	Predominantly epidermal neutrophilic infiltrate	
HP:0031236	Predominantly dermal neutrophilic infiltrate	
HP:0031237	Internally nucleated skeletal muscle fibers	
HP:0031238	Necklace skeletal muscle fibers	
HP:0031239	Extrafoveal choroidal neovascularization	
HP:0031240	Juxtafoveal choroidal neovascularization	
HP:0031241	Subfoveal choroidal neovascularization	
HP:0031242	Decreased circulating chylomicron concentration	
HP:0031243	Decreased VLDL cholesterol concentration	
HP:0031244	Swollen lip	
HP:0031245	Productive cough	
HP:0031246	Nonproductive cough	
HP:0031247	Whooping cough	
HP:0031248	Palmar pruritus	
HP:0031249	Parageusia	
HP:0031250	Lip fissure	
HP:0031251	Abnormal subclavian artery morphology	
HP:0031252	Dilated left subclavian artery	
HP:0031253	Anomalous origin of left subclavian artery	
HP:0031254	Thalamic arteriovenous malformation	
HP:0031255	Hypothalamic arteriovenous malformation	
HP:0031256	Optic nerve arteriovenous malformation	
HP:0031257	Arteriovenous malformation of the maxilla	
HP:0031258	Delirium	
HP:0031259	Oophoritis	
HP:0031260	Triangular tibia	
HP:0031261	Bladder polyp	
HP:0031263	Abnormal renal corpuscle morphology	
HP:0031264	Abnormal Bowman capsule morphology	
HP:0031265	Abnormal glomerular visceral epithelial cell morphology	
HP:0031266	Podocyte foot process effacement	
HP:0031267	Abnormal CD69 upregulation upon TCR activation	
HP:0031268	Decreased CD69 upregulation upon TCR activation	
HP:0031269	Abnormal CD25 upregulation upon TCR activation	
HP:0031270	Decreased CD25 upregulation upon TCR activation	
HP:0031271	Absent ankle pulse	
HP:0031272	Pulmonary arterial atherosclerosis	
HP:0031273	Shock	
HP:0031274	Hypovolemic shock	
HP:0031275	Distributive shock	
HP:0031276	Obstructive shock	
HP:0031278	Abnormal thoracic duct morphology	
HP:0031279	Abnormal response to gonadotropin-releasing hormone stimulation test	
HP:0031280	Increased LH response to gonadotropin-releasing hormone stimulation test	
HP:0031281	Sialadenitis	
HP:0031282	Malalignment of the great toenail	
HP:0031283	Tufted hairs	
HP:0031284	Flushing	
HP:0031285	Abnormal perifollicular morphology	
HP:0031286	Perifollicular erythema	
HP:0031287	Seborrheic keratosis	
HP:0031288	Cobblestone-like hyperkeratosis	
HP:0031289	White papule	
HP:0031290	Tuberous xanthoma	
HP:0031291	Ichthyosis follicularis	
HP:0031292	Cutaneous abscess	
HP:0031293	Digital pitting scar	
HP:0031294	Hypoplastic right atrium	
HP:0031295	Left atrial enlargement	Fyler:3020|Fyler:3011
HP:0031296	Atrial septal hypertrophy	
HP:0031297	Unroofed coronary sinus	
HP:0031298	Coronary sinus enlargement	
HP:0031299	Elevated left atrial pressure	
HP:0031300	Abnormal circulating properdin level	
HP:0031301	Peripheral arterial calcification	
HP:0031302	Lower extremity peripheral arterial calcification	
HP:0031303	Femoral arterial calcification	
HP:0031304	Iliac arterial calcification	
HP:0031305	Tibial arterial calcification	
HP:0031306	Intracranial arterial calcification	
HP:0031307	Internal carotid artery calcification	
HP:0031308	Vertebral artery calcification	
HP:0031309	Cerebral artery calcification	
HP:0031310	Basilar artery calcification	
HP:0031311	Middle cerebral artery calcification	
HP:0031313	Abdominal aortic calcification	
HP:0031314	Carotid artery calcification	
HP:0031315	External carotid artery calcification	
HP:0031316	Abnormal ventricular myocardium morphology	
HP:0031317	Fatty replacement of ventricular myocardial tissue	
HP:0031318	Myofiber disarray	
HP:0031319	Cardiomyocyte hypertrophy	
HP:0031320	Cardiomyocyte mitochondrial proliferation	
HP:0031321	Myocardial immune cell infiltration	
HP:0031322	Myocardial lymphocytic infiltration	
HP:0031323	Myocardial eosinophilic infiltration	
HP:0031324	Myocardial multinucleated giant cells	
HP:0031325	Myocardial granulomatous infiltrates	
HP:0031326	Monoclonal light chain cardiac amyloidosis	
HP:0031327	Transthyretin cardiac amyloidosis	
HP:0031328	Perivascular cardiac fibrosis	
HP:0031329	Interstitial cardiac fibrosis	
HP:0031330	Perivascular myocardial immune cell infiltration	
HP:0031331	Abnormal cardiomyocyte morphology	
HP:0031332	Cardiomyocyte degeneration	
HP:0031333	Myocardial sarcomeric disarray	
HP:0031334	Cardiomyocyte inclusion bodies	
HP:0031335	Abnormal cardiomyocyte mitochondrial morphology	
HP:0031336	Intranuclear cardiomyocyte mitochondria	
HP:0031337	Abnormal cardiomyocyte connexin43 staining	
HP:0031338	Abnormal cardiomyocyte plakoglobin staining	
HP:0031339	Abnormal cadiomyocyte dystrophin staining	
HP:0031340	Abnormal lysosomal morphology	
HP:0031341	Gastric arteriovenous malformation	
HP:0031342	Duodenal arteriovenous malformation	
HP:0031343	Jejunal arteriovenous malformation	
HP:0031344	Pelvic arteriovenous malformation	
HP:0031345	Colonic arteriovenous malformation	
HP:0031346	Rectal arteriovenous malformation	
HP:0031347	Uterine arteriovenous malformation	
HP:0031348	Dextrotransposition of the great arteries	Fyler:700|Fyler:0700
HP:0031349	Levotransposition of the great arteries	
HP:0031350	Cardiac sarcoma	
HP:0031351	Calcified amorphous tumor of the heart	
HP:0031352	Chest tightness	
HP:0031353	Otitis media with effusion	
HP:0031354	Sleep onset insomnia	
HP:0031355	Maintenance insomnia	
HP:0031356	Terminal insomnia	
HP:0031357	Glomeruloid hemangioma	
HP:0031358	Vegetative state	
HP:0031359	Cutaneous sclerotic plaque	
HP:0031360	Yellow skin plaque	
HP:0031361	Zebra bodies	
HP:0031362	Sex-limited autosomal recessive inheritance	
HP:0031363	Palpable purpura	
HP:0031364	Ecchymosis	
HP:0031365	Macular purpura	
HP:0031366	Palate neoplasm	
HP:0031367	Metaphyseal striations	
HP:0031368	Intestinal perforation	
HP:0031369	Colon perforation	
HP:0031370	Small intestinal perforation	
HP:0031371	Rectal perforation	
HP:0031372	Cold paresis	
HP:0031373	Stiff tongue	
HP:0031374	Ankle weakness	
HP:0031375	Refractory	
HP:0031377	Abnormal cell proliferation	
HP:0031378	Abnormal lymphocyte proliferation	
HP:0031379	Abnormal T cell proliferation	
HP:0031380	Abnormal B cell proliferation	
HP:0031381	Decreased lymphocyte proliferation in response to mitogen	
HP:0031382	Decreased lymphocyte proliferation in response to anti-CD3	
HP:0031383	Abnormal lymphocyte surface marker expression	
HP:0031384	Reduced T cell CD40 expression	
HP:0031385	Megakaryocyte nucleus hypolobulation	
HP:0031386	Increased micromegakaryocyte count	
HP:0031387	Increased multinucleated megakaryocyte count	
HP:0031388	Megakaryocyte nucleus hyperlobulation	
HP:0031389	Abnormal MHC II surface expression	
HP:0031390	Reduced MHC II surface expression	
HP:0031391	Elevated MHC II surface expression	
HP:0031392	Abnormal proportion of CD4-positive T cells	
HP:0031393	Abnormal proportion of CD8-positive T cells	
HP:0031394	Abnormal CD4:CD8 ratio	
HP:0031396	Abnormal proportion of naive T cells	
HP:0031397	Decreased proportion of naive T cells	
HP:0031398	Increased proportion of naive T cells	
HP:0031399	Abnormal proportion of double-negative alpha-beta regulatory T cell	
HP:0031401	Reduced proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells	
HP:0031402	Reduced antigen-specific T cell proliferation	
HP:0031403	Impaired pathogen-specific CD8 cytoxicity	
HP:0031404	Impaired antigen-specific response	
HP:0031405	Poroma	
HP:0031406	Abnormal cytokine signaling	
HP:0031407	Impaired cytokine signaling	
HP:0031408	Increased proportion of CD25+ mast cells	
HP:0031409	Abnormal lymphocyte physiology	
HP:0031410	Abnormal distribution of CD56 bright/dim natural killer cells	
HP:0031411	Abnormal chromosome morphology	Fyler:4013
HP:0031412	Abnormal telomere morphology	
HP:0031413	Short telomere length	
HP:0031414	High serum calcifediol	
HP:0031415	High serum calcitriol	UMLS:C1833331
HP:0031416	Abnormal nasal mucus secretion	
HP:0031417	Rhinorrhea	
HP:0031418	Increased body mass index	
HP:0031419	Reduced sex -hormone binding protein level	
HP:0031420	Small yellow foveal lesion with surrounding gray zone	
HP:0031421	Small superior frontal cortex	
HP:0031422	Abnormal cerebellar cortex morphology	
HP:0031423	Small cerebellar cortex	
HP:0031424	Abnormal circulating beta-C-terminal telopeptide level	
HP:0031425	Increased circulating beta-C-terminal telopeptide level	
HP:0031426	Decreased circulating beta-C-terminal telopeptide level	
HP:0031427	Abnormal circulating osteocalcin level	
HP:0031428	Increased circulating osteocalcin level	
HP:0031429	Decreased circulating osteocalcin level	
HP:0031430	Oligoclonal T cell expansion	
HP:0031431	Persistent repetition of words	
HP:0031432	Persistent repetition of actions	
HP:0031433	Alexithymia	
HP:0031434	Abnormal speech prosody	
HP:0031435	Monotonic speech	
HP:0031436	Increased pitch variability of speech	
HP:0031437	Pregnancy exposure	
HP:0031438	Abnormal sex hormone-binding globulin level	
HP:0031439	Abnormal angiostatin level	
HP:0031440	obsolete Abnormal tricuspid valve morphology	
HP:0031441	Abnormal tricuspid valve annulus morphology	
HP:0031442	Abnormal tricuspid chordae tendinae morphology	
HP:0031443	Abnormal tricuspid valve leaflet morphology	
HP:0031444	Dilatation of the tricuspid annulus	
HP:0031445	Oral mucosa nodule	
HP:0031446	Erosion of oral mucosa	
HP:0031447	Penile freckling	
HP:0031448	Herpetiform vesicles	
HP:0031449	Perineal hemangioma	
HP:0031450	Polycyclic	
HP:0031451	Lower extremity subcutanous fat hypertrophy	
HP:0031452	Lichenoid skin lesion	
HP:0031453	Oral lichenoid lesion	
HP:0031454	Apocrine hidrocystoma	
HP:0031455	Presacral ganglioneuroma	
HP:0031456	Ectopic pregnancy	
HP:0031457	Pulmonary opacity	
HP:0031458	Adenoiditis	
HP:0031459	Soft tissue neoplasm	
HP:0031460	Benign muscle neoplasm	
HP:0031461	Intramuscular Myxoma	
HP:0031462	Musculotendinous retraction	
HP:0031463	Esophageal squamous papilloma	
HP:0031464	Genital blistering	
